ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
600030.SH,20100828,20100630,雅戈尔集团股份有限公司,165000000.0,1.659,1.6742,55000000.0,一般企业
600030.SH,20100828,20100630,中国运载火箭技术研究院,111030900.0,1.1164,1.1266,37010300.0,院校—研究院
600030.SH,20100828,20100630,柳州两面针股份有限公司,95527500.0,0.9605,0.9693,31842500.0,一般企业
600030.SH,20100828,20100630,南京新港高科技股份有限公司,91823634.0,0.9232,0.9317,30607878.0,一般企业
600030.SH,20100828,20100630,中信国安集团公司,66465198.0,0.6683,0.6744,22155066.0,一般企业
600030.SH,20100828,20100630,交通银行-易方达50指数证券投资基金,60313123.0,0.6064,0.612,17504374.0,开放式投资基金
600030.SH,20100828,20100630,中信证券-工行-CREDITSUISSE(HONGKONG)LIMITED,48230981.0,0.4849,0.4894,,其他金融产品
600030.SH,20100430,20100331,中国中信集团公司,1555020814.0,23.4527,23.6668,0.0,一般企业
600030.SH,20100430,20100331,中国人寿保险股份有限公司,365968104.0,5.5195,5.5699,0.0,金融机构—保险公司
600030.SH,20100430,20100331,中国人寿保险(集团)公司-传统-普通保险产品,220481099.0,3.3253,3.3556,0.0,保险投资组合
600030.SH,20100430,20100331,雅戈尔集团股份有限公司,110000000.0,1.659,1.6742,0.0,一般企业
600030.SH,20100430,20100331,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20100430,20100331,柳州两面针股份有限公司,63685000.0,0.9605,0.9693,0.0,一般企业
600030.SH,20100430,20100331,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20100430,20100331,中信国安集团公司,44310132.0,0.6683,0.6744,0.0,一般企业
600030.SH,20100430,20100331,交通银行-易方达50指数证券投资基金,42808749.0,0.6456,0.6515,-1500000.0,开放式投资基金
600030.SH,20100430,20100331,中粮集团有限公司,32300000.0,0.4871,0.4916,,一般企业
600030.SH,20100331,20091231,中国中信集团公司,1555020814.0,23.4527,23.6668,0.0,一般企业
600030.SH,20100331,20091231,中国人寿保险股份有限公司,365968104.0,5.5195,5.5699,-500000.0,金融机构—保险公司
600030.SH,20100331,20091231,中国人寿保险(集团)公司-传统-普通保险产品,220481099.0,3.3253,3.3556,-60012571.0,保险投资组合
600030.SH,20100331,20091231,雅戈尔集团股份有限公司,110000000.0,1.659,1.6742,-21603460.0,一般企业
600030.SH,20100331,20091231,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20100331,20091231,柳州两面针股份有限公司,63685000.0,0.9605,0.9693,0.0,一般企业
600030.SH,20100331,20091231,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20100331,20091231,中信国安集团公司,44310132.0,0.6683,0.6744,0.0,一般企业
600030.SH,20100331,20091231,交通银行-易方达50指数证券投资基金,44308749.0,0.6683,0.6744,-4000000.0,开放式投资基金
600030.SH,20100331,20091231,中国农业银行-中邮核心成长股票型证券投资基金,44176621.0,0.6663,0.6724,,开放式投资基金
600030.SH,20091031,20090930,中国中信集团公司,1555020814.0,23.4527,23.6668,0.0,一般企业
600030.SH,20091031,20090930,中国人寿保险股份有限公司,366468104.0,5.527,5.5775,-10000000.0,金融机构—保险公司
600030.SH,20091031,20090930,中国人寿保险(集团)公司-传统-普通保险产品,280493670.0,4.2304,4.269,-42081172.0,保险投资组合
600030.SH,20091031,20090930,雅戈尔集团股份有限公司,131603460.0,1.9848,2.003,0.0,一般企业
600030.SH,20091031,20090930,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20091031,20090930,柳州两面针股份有限公司,63685000.0,0.9605,0.9693,-2845000.0,一般企业
600030.SH,20091031,20090930,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20091031,20090930,交通银行-易方达50指数证券投资基金,48308749.0,0.7286,0.7352,,开放式投资基金
600030.SH,20091031,20090930,中信国安集团公司,44310132.0,0.6683,0.6744,0.0,一般企业
600030.SH,20091031,20090930,交通银行-博时新兴成长股票型证券投资基金,40000000.0,0.6033,0.6088,,开放式投资基金
600030.SH,20090815,20090630,中国中信集团公司,1555020814.0,23.4527,23.6668,0.0,一般企业
600030.SH,20090815,20090630,中国人寿保险股份有限公司,376468104.0,5.6779,5.7297,-118055688.0,金融机构—保险公司
600030.SH,20090815,20090630,中国人寿保险(集团)公司-传统-普通保险产品,322574842.0,4.865,4.9095,0.0,保险投资组合
600030.SH,20090815,20090630,雅戈尔集团股份有限公司,131603460.0,1.9848,2.003,-5726540.0,一般企业
600030.SH,20090815,20090630,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20090815,20090630,柳州两面针股份有限公司,66530000.0,1.0034,1.0126,0.0,一般企业
600030.SH,20090815,20090630,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20090815,20090630,中国农业银行-中邮核心成长股票型证券投资基金,51809607.0,0.7814,0.7885,-18783667.0,开放式投资基金
600030.SH,20090815,20090630,中粮集团有限公司,47689403.0,0.7192,0.7258,,一般企业
600030.SH,20090815,20090630,中信国安集团公司,44310132.0,0.6683,0.6744,-15160000.0,一般企业
600030.SH,20090430,20090331,雅戈尔集团股份有限公司,137330000.0,2.0712,2.0901,-33640000.0,一般企业
600030.SH,20090430,20090331,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20090430,20090331,中国农业银行-中邮核心成长股票型证券投资基金,70593274.0,1.0647,1.0744,905940.0,开放式投资基金
600030.SH,20090430,20090331,柳州两面针股份有限公司,66530000.0,1.0034,1.0126,0.0,一般企业
600030.SH,20090430,20090331,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20090430,20090331,中信国安集团公司,59470132.0,0.8969,0.9051,-8500000.0,一般企业
600030.SH,20090430,20090331,交通银行-易方达50指数证券投资基金,42809253.0,0.6456,0.6515,,开放式投资基金
600030.SH,20090430,20090331,中国中信集团公司,1555020814.0,23.4527,23.6668,0.0,一般企业
600030.SH,20090430,20090331,中国人寿保险股份有限公司,494523792.0,7.4584,7.5265,-45255195.0,金融机构—保险公司
600030.SH,20090430,20090331,中国人寿保险(集团)公司-传统-普通保险产品,322574842.0,4.865,4.9095,0.0,保险投资组合
600030.SH,20090430,20081231,中国中信集团公司,1555020814.0,23.4527,23.6668,0.0,一般企业
600030.SH,20090430,20081231,中国人寿保险股份有限公司,539778987.0,8.1409,8.2152,-83450000.0,金融机构—保险公司
600030.SH,20090430,20081231,中国人寿保险(集团)公司-传统-普通保险产品,322574842.0,4.865,4.9095,0.0,保险投资组合
600030.SH,20090430,20081231,雅戈尔集团股份有限公司,170970000.0,2.5786,2.6021,-72930000.0,一般企业
600030.SH,20090430,20081231,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20090430,20081231,中国农业银行-中邮核心成长股票型证券投资基金,69687334.0,1.051,1.0606,-1312666.0,开放式投资基金
600030.SH,20090430,20081231,中信国安集团公司,67970132.0,1.0251,1.0345,-5870704.0,一般企业
600030.SH,20090430,20081231,柳州两面针股份有限公司,66530000.0,1.0034,1.0126,0.0,一般企业
600030.SH,20090430,20081231,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20090430,20081231,中粮集团有限公司,50400000.0,0.7601,0.7671,,一般企业
600030.SH,20081030,20080930,中国中信集团公司,1555020814.0,23.4527,23.6668,988720814.0,一般企业
600030.SH,20081030,20080930,中国人寿保险股份有限公司,623228987.0,9.3995,9.4853,-108318185.0,金融机构—保险公司
600030.SH,20081030,20080930,中国人寿保险(集团)公司-传统-普通保险产品,322574842.0,4.865,4.9095,0.0,保险投资组合
600030.SH,20081030,20080930,雅戈尔集团股份有限公司,243900000.0,3.6785,3.7121,0.0,一般企业
600030.SH,20081030,20080930,中国运载火箭技术研究院,74020600.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20081030,20080930,中信国安集团公司,73840836.0,1.1137,1.1238,0.0,一般企业
600030.SH,20081030,20080930,中国农业银行-中邮核心成长股票型证券投资基金,71000000.0,1.0708,1.0806,9933905.0,开放式投资基金
600030.SH,20081030,20080930,柳州两面针股份有限公司,66530000.0,1.0034,1.0126,0.0,一般企业
600030.SH,20081030,20080930,南京新港高科技股份有限公司,61215756.0,0.9232,0.9317,0.0,一般企业
600030.SH,20081030,20080930,交通银行-易方达50指数证券投资基金,50713374.0,0.7649,0.7718,-4851200.0,开放式投资基金
600030.SH,20080809,20080630,中国中信集团公司,566300000.0,8.5409,10.1431,283150000.0,一般企业
600030.SH,20080809,20080630,中国人寿保险股份有限公司,731547172.0,11.0331,13.1028,333523586.0,金融机构—保险公司
600030.SH,20080809,20080630,中国人寿保险(集团)公司－传统－普通保险产品,322574842.0,4.865,5.7777,146287421.0,保险投资组合
600030.SH,20080809,20080630,雅戈尔集团股份有限公司,243900000.0,3.6785,4.3685,105300000.0,一般企业
600030.SH,20080809,20080630,中国运载火箭技术研究院,74020600.0,1.1164,1.3258,37010300.0,院校—研究院
600030.SH,20080809,20080630,中信国安集团公司,73840836.0,1.1137,1.3226,36365418.0,一般企业
600030.SH,20080809,20080630,柳州两面针股份有限公司,66530000.0,1.0034,1.1916,33265000.0,一般企业
600030.SH,20080809,20080630,南京新港高科技股份有限公司,61215756.0,0.9232,1.0964,30607878.0,一般企业
600030.SH,20080809,20080630,中国农业银行－中邮核心成长股票型证券投资基金,61066095.0,0.921,1.0938,16035565.0,开放式投资基金
600030.SH,20080809,20080630,交通银行－易方达50指数证券投资基金,55564574.0,0.838,0.9952,27676419.0,开放式投资基金
600030.SH,20080428,20080331,中国人寿保险股份有限公司,398023586.0,12.0059,14.2581,0.0,金融机构—保险公司
600030.SH,20080428,20080331,中国中信集团公司,283150000.0,8.5409,10.1431,0.0,一般企业
600030.SH,20080428,20080331,中国人寿保险(集团)公司－传统－普通保险产品,176287421.0,5.3175,6.315,0.0,保险投资组合
600030.SH,20080428,20080331,雅戈尔集团股份有限公司,138600000.0,4.1807,4.965,0.0,一般企业
600030.SH,20080428,20080331,中国农业银行－中邮核心成长股票型证券投资基金,45030530.0,1.3583,1.6131,4271092.0,开放式投资基金
600030.SH,20080428,20080331,中信国安集团公司,37475418.0,1.1304,1.3425,-267475.0,一般企业
600030.SH,20080428,20080331,中国运载火箭技术研究院,37010300.0,1.1164,1.3258,0.0,院校—研究院
600030.SH,20080428,20080331,柳州两面针股份有限公司,33265000.0,1.0034,1.1916,0.0,一般企业
600030.SH,20080428,20080331,南京新港高科技股份有限公司,30607878.0,0.9232,1.0964,0.0,一般企业
600030.SH,20080428,20080331,交通银行－易方达50指数证券投资基金,27888155.0,0.8412,0.999,,开放式投资基金
600030.SH,20080317,20071231,中国中信集团公司,283150000.0,8.5409,10.1431,0.0,一般企业
600030.SH,20080317,20071231,中国人寿保险股份有限公司,398023586.0,12.0059,14.2581,0.0,金融机构—保险公司
600030.SH,20080317,20071231,中国人寿保险(集团)公司－传统－普通保险产品,176287421.0,5.3175,6.315,0.0,保险投资组合
600030.SH,20080317,20071231,雅戈尔集团股份有限公司,138600000.0,4.1807,4.965,-11524100.0,一般企业
600030.SH,20080317,20071231,中国农业银行－中邮核心成长股票型证券投资基金,40759438.0,1.2295,1.4601,4811258.0,开放式投资基金
600030.SH,20080317,20071231,中信国安集团公司,37742893.0,1.1385,1.352,-1479389.0,一般企业
600030.SH,20080317,20071231,中国运载火箭技术研究院,37010300.0,1.1164,1.3258,0.0,院校—研究院
600030.SH,20080317,20071231,中粮集团有限公司,33573091.0,1.0127,1.2027,-379069.0,一般企业
600030.SH,20080317,20071231,柳州两面针股份有限公司,33265000.0,1.0034,1.1916,-795000.0,一般企业
600030.SH,20080317,20071231,南京新港高科技股份有限公司,30607878.0,0.9232,1.0964,0.0,一般企业
600030.SH,20071026,20070930,中国人寿保险股份有限公司,398023586.0,12.0059,14.2581,39766533.0,金融机构—保险公司
600030.SH,20071026,20070930,中国中信集团公司,283150000.0,8.5409,10.1431,159075000.0,一般企业
600030.SH,20071026,20070930,中国人寿保险(集团)公司-传统-普通保险产品,176287421.0,5.3175,6.315,,保险投资组合
600030.SH,20071026,20070930,雅戈尔集团股份有限公司,150124100.0,4.5283,5.3778,57031715.0,一般企业
600030.SH,20071026,20070930,中信国安集团公司,39222282.0,1.1831,1.405,,一般企业
600030.SH,20071026,20070930,中国运载火箭技术研究院,37010300.0,1.1164,1.3258,3697699.0,院校—研究院
600030.SH,20071026,20070930,中国农业银行-中邮核心成长股票型证券投资基金,35948180.0,1.0843,1.2877,,开放式投资基金
600030.SH,20071026,20070930,柳州两面针股份有限公司,34060000.0,1.0274,1.2201,-3266580.0,一般企业
600030.SH,20071026,20070930,中粮集团有限公司,33952160.0,1.0241,1.2162,3392160.0,一般企业
600030.SH,20071026,20070930,南京新港高科技股份有限公司,30607878.0,0.9232,1.0964,3058033.0,一般企业
600030.SH,20070815,20070630,中国中信集团公司,124075000.0,4.1615,5.6027,0.0,一般企业
600030.SH,20070815,20070630,中国人寿保险股份有限公司,358257053.0,12.016,16.1773,,金融机构—保险公司
600030.SH,20070815,20070630,中国人寿保险(集团)公司,158674546.0,5.322,7.165,,一般企业
600030.SH,20070815,20070630,雅戈尔集团股份有限公司,93092385.0,3.1223,4.2036,0.0,一般企业
600030.SH,20070815,20070630,柳州两面针股份有限公司,37326580.0,1.2519,1.6855,-4037233.0,一般企业
600030.SH,20070815,20070630,中国运载火箭技术研究院,33312601.0,1.1173,1.5042,0.0,院校—研究院
600030.SH,20070815,20070630,中粮集团有限公司,30560000.0,1.025,1.38,,一般企业
600030.SH,20070815,20070630,南京新港高科技股份有限公司,27549845.0,0.924,1.244,0.0,一般企业
600030.SH,20070815,20070630,博时裕富证券投资基金,17890859.0,0.6001,0.8079,,开放式投资基金
600030.SH,20070815,20070630,南方成份精选股票型证券投资基金,17307980.0,0.5805,0.7816,,开放式投资基金
600030.SH,20070427,20070331,中国中信集团公司,124075000.0,4.1615,7.2365,0.0,一般企业
600030.SH,20070427,20070331,雅戈尔集团股份有限公司,93092385.0,3.1223,5.4295,-30982615.0,一般企业
600030.SH,20070427,20070331,柳州两面针股份有限公司,41363813.0,1.3873,2.4125,-4264235.0,一般企业
600030.SH,20070427,20070331,南京扬子石化炼化有限责任公司,38750000.0,1.2997,2.26,-42980202.0,一般企业
600030.SH,20070427,20070331,中国工商银行-南方稳健成长证券投资基金,35694599.0,1.1972,2.0818,,开放式投资基金
600030.SH,20070427,20070331,中国粮油食品(集团)有限公司,34510000.0,1.1575,2.0128,-5540000.0,一般企业
600030.SH,20070427,20070331,中国运载火箭技术研究院,33312601.0,1.1173,1.9429,-11012733.0,院校—研究院
600030.SH,20070427,20070331,南京新港高科技股份有限公司,27549845.0,0.924,1.6068,0.0,一般企业
600030.SH,20070427,20070331,中信国安集团公司,19640898.0,0.6588,1.1455,-104434102.0,一般企业
600030.SH,20070427,20070331,中国银行-南方高增长股票型开放式证券投资基金,18900000.0,0.6339,1.1023,-20989201.0,开放式投资基金
