ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399975.SZ,20120427,585.17,608.207,609.913,578.105,609.434,-24.264,-0.0398,3268463408.0,37182873805.0
399975.SZ,20120504,610.465,605.087,615.592,596.803,585.17,25.295,0.0432,1720105634.0,20798444003.0
399975.SZ,20120511,581.628,607.172,612.046,581.628,610.465,-28.837,-0.0472,1773544981.0,20748225296.0
399975.SZ,20120518,602.15,587.625,610.656,577.022,581.628,20.522,0.0353,2085091074.0,26008296317.0
399975.SZ,20120525,602.362,597.928,622.221,584.002,602.15,0.212,0.0004,1921066084.0,24022165303.0
399975.SZ,20120601,637.716,595.854,646.506,587.407,602.362,35.354,0.0587,2091526063.0,26440698446.0
399975.SZ,20120608,604.228,624.457,635.229,595.184,637.716,-33.488,-0.0525,1400716033.0,17218239553.0
399975.SZ,20120615,615.23,606.94,632.169,605.151,604.228,11.002,0.0182,1353464656.0,17134183466.0
399975.SZ,20120621,579.278,618.748,625.458,577.388,615.23,-35.952,-0.0584,984169330.0,12234862607.0
399975.SZ,20120629,572.736,575.851,575.851,549.937,579.278,-6.542,-0.0113,1191667371.0,13822446906.0
399975.SZ,20120706,556.68,575.314,577.806,533.374,572.736,-16.056,-0.028,1676151258.0,17329042829.0
399975.SZ,20120713,559.064,549.89,567.491,535.341,556.68,2.384,0.0043,1775149062.0,17883262196.0
399975.SZ,20120720,573.833,561.901,594.213,544.332,559.064,14.769,0.0264,2150956950.0,23315041275.0
399975.SZ,20120727,552.838,568.278,575.392,549.312,573.833,-20.995,-0.0366,1634129204.0,17070535383.0
399975.SZ,20120803,545.782,552.964,556.026,535.141,552.838,-7.056,-0.0128,1331948625.0,13854086398.0
399975.SZ,20120810,547.614,544.614,560.873,543.785,545.782,1.832,0.0034,1535339021.0,15788854537.0
399975.SZ,20120817,494.603,545.6,545.6,488.901,547.614,-53.011,-0.0968,1811127065.0,17550391921.0
399975.SZ,20120824,492.025,488.993,503.812,487.472,494.603,-2.578,-0.0052,1077003830.0,10240165233.0
399975.SZ,20120831,473.517,488.708,488.708,462.219,492.025,-18.508,-0.0376,1663919631.0,15127611118.0
399975.SZ,20120907,522.679,471.548,526.278,471.548,473.517,49.162,0.1038,2074022601.0,19375411740.0
399975.SZ,20120914,522.101,522.679,533.008,515.663,522.679,-0.578,-0.0011,2345192550.0,23061396500.0
399975.SZ,20120921,495.818,519.961,520.045,491.145,522.101,-26.283,-0.0503,1542919097.0,14987804611.0
399975.SZ,20120928,543.182,488.826,545.02,488.346,495.818,47.364,0.0955,2568078709.0,25941636691.0
399975.SZ,20121012,546.005,540.785,559.165,531.935,543.182,2.823,0.0052,2399969958.0,24779924638.0
399975.SZ,20121019,551.956,547.515,556.516,541.095,546.005,5.951,0.0109,1995536034.0,20620188429.0
399975.SZ,20121026,515.408,549.489,558.432,513.549,551.956,-36.548,-0.0662,1909310158.0,19195732876.0
399975.SZ,20121102,532.514,514.489,533.205,506.872,515.408,17.106,0.0332,1744588934.0,17067938278.0
399975.SZ,20121109,496.896,531.34,532.442,495.571,532.514,-35.618,-0.0669,1613122155.0,15870737167.0
399975.SZ,20121116,478.44,497.918,499.826,475.11,496.896,-18.456,-0.0371,1230776566.0,11519194464.0
399975.SZ,20121123,490.878,478.344,496.287,478.344,478.44,12.438,0.026,1377202420.0,13126446040.0
399975.SZ,20121130,442.321,488.639,489.764,430.122,490.878,-48.557,-0.0989,1572340603.0,13916229151.0
399975.SZ,20121207,487.375,441.402,488.846,434.063,442.321,45.054,0.1019,2505600565.0,22403086130.0
399975.SZ,20121214,520.672,489.156,520.672,482.335,487.375,33.297,0.0683,2550687402.0,23186326511.0
399975.SZ,20121221,532.5,521.742,545.753,520.198,520.672,11.828,0.0227,3805219425.0,36941956126.0
399975.SZ,20121228,571.984,531.807,572.18,531.807,532.5,39.484,0.0741,3843586374.0,40268255197.0
399975.SZ,20130104,576.827,576.336,589.059,570.953,571.984,4.843,0.0085,1695703827.0,19197988208.0
399975.SZ,20130111,547.934,572.094,578.724,544.98,576.827,-28.893,-0.0501,2986683084.0,33628634001.0
399975.SZ,20130118,582.074,545.451,587.012,545.451,547.934,34.14,0.0623,4403735665.0,46863193745.0
399975.SZ,20130125,569.945,582.538,603.161,569.945,582.074,-12.129,-0.0208,4052868470.0,45796094391.0
399975.SZ,20130201,678.695,572.019,679.905,572.019,569.945,108.75,0.1908,6415618768.0,75646752429.0
399975.SZ,20130208,688.887,686.338,697.842,658.926,678.695,10.192,0.015,5637373789.0,69751117358.0
399975.SZ,20130222,612.969,691.285,691.285,610.735,688.887,-75.918,-0.1102,3922019672.0,46374576690.0
399975.SZ,20130301,668.662,627.182,671.654,604.133,612.969,55.693,0.0909,5198445108.0,58815832612.0
399975.SZ,20130308,629.634,652.254,668.767,619.764,668.662,-39.028,-0.0584,5786585459.0,65061367948.0
399975.SZ,20130315,608.526,627.94,637.995,588.997,629.634,-21.108,-0.0335,4124480815.0,45487683667.0
399975.SZ,20130322,636.771,602.708,642.105,588.618,608.526,28.245,0.0464,4821277573.0,53585987361.0
399975.SZ,20130329,564.988,639.361,640.99,564.988,636.771,-71.783,-0.1127,3854137023.0,40798632085.0
399975.SZ,20130403,571.293,565.966,582.008,565.966,564.988,6.305,0.0112,1604614401.0,16600339861.0
399975.SZ,20130412,549.901,554.923,579.619,548.684,571.293,-21.392,-0.0374,2626454309.0,26152905447.0
399975.SZ,20130419,599.634,546.531,604.017,541.012,549.901,49.733,0.0904,3666124316.0,38247184028.0
399975.SZ,20130426,582.528,595.418,602.112,564.279,599.634,-17.106,-0.0285,3958509255.0,42120370780.0
399975.SZ,20130503,607.962,579.455,617.791,579.455,582.528,25.434,0.0437,1611241601.0,17968172753.0
399975.SZ,20130510,596.814,612.117,619.012,585.585,607.962,-11.148,-0.0183,3824162884.0,42404817157.0
399975.SZ,20130517,609.488,596.871,611.733,576.882,596.814,12.674,0.0212,3418978043.0,37837022018.0
399975.SZ,20130524,609.267,611.209,625.048,602.926,609.488,-0.221,-0.0004,3620610596.0,42013100168.0
399975.SZ,20130531,628.446,608.721,647.849,608.721,609.267,19.179,0.0315,4652617365.0,53187843425.0
399975.SZ,20130607,592.609,629.838,638.387,590.751,628.446,-35.837,-0.057,3194165163.0,36613650306.0
399975.SZ,20130614,560.783,580.027,580.027,554.431,592.609,-31.826,-0.0537,1283846772.0,13712802642.0
399975.SZ,20130621,532.802,561.814,561.814,517.446,560.783,-27.981,-0.0499,2630835919.0,26008435164.0
399975.SZ,20130628,485.199,529.801,529.801,445.523,532.802,-47.603,-0.0893,4255608784.0,36215567773.0
399975.SZ,20130705,486.2,481.573,493.621,468.043,485.199,1.001,0.0021,3302059699.0,27768208968.0
399975.SZ,20130712,516.393,476.635,540.008,470.224,486.2,30.193,0.0621,4978913222.0,43972336087.0
399975.SZ,20130719,499.601,529.746,556.81,498.34,516.393,-16.7922,-0.0325,4488931423.0,42975572705.0
399975.SZ,20130726,519.985,493.05,538.392,490.332,499.601,20.3842,0.0408,3629991648.0,34227076210.0
399975.SZ,20130802,531.878,512.734,542.639,501.995,519.985,11.8931,0.0229,3301064931.0,31537537369.0
399975.SZ,20130809,535.271,531.491,553.259,525.388,531.878,3.3929,0.0064,3102707920.0,30486653948.0
399975.SZ,20130816,540.638,537.799,579.913,533.283,535.271,5.3674,0.01,5136184610.0,51215849586.0
399975.SZ,20130823,509.477,523.446,533.935,501.165,540.638,-31.1618,-0.0576,3809764592.0,36556462004.0
399975.SZ,20130830,538.354,521.235,546.312,518.271,509.477,28.8773,0.0567,3922273185.0,40568902642.0
399975.SZ,20130906,534.658,536.713,543.361,529.619,538.354,-3.6955,-0.0069,3092861723.0,32605865248.0
399975.SZ,20130913,589.135,538.665,610.211,536.727,534.658,54.477,0.1019,7766799210.0,89106621383.0
399975.SZ,20130918,572.739,593.511,593.684,560.65,589.135,-16.3963,-0.0278,2109916207.0,24016290517.0
399975.SZ,20130927,559.504,572.691,578.637,546.994,572.739,-13.2348,-0.0231,2876000062.0,31801250123.0
399975.SZ,20130930,553.007,560.393,561.199,552.461,559.504,-6.4973,-0.0116,498576589.0,5100643024.0
399975.SZ,20131011,553.517,550.002,564.825,542.049,553.007,0.5095,0.0009,2323777286.0,25162754764.0
399975.SZ,20131018,545.217,553.48,553.811,532.412,553.517,-8.2996,-0.015,2676142374.0,28130900498.0
399975.SZ,20131025,529.21,546.363,555.491,526.739,545.217,-16.0066,-0.0294,2572340320.0,27051190839.0
399975.SZ,20131101,540.963,528.914,543.677,521.662,529.21,11.753,0.0222,2330853455.0,24170610069.0
399975.SZ,20131108,501.846,543.514,545.203,499.324,540.963,-39.1172,-0.0723,1946646473.0,19957427596.0
399975.SZ,20131115,521.007,501.945,531.505,489.443,501.846,19.1606,0.0382,2341344644.0,23315248545.0
399975.SZ,20131122,547.628,528.037,556.342,524.845,521.007,26.621,0.0511,4380937038.0,48487575881.0
399975.SZ,20131129,563.177,543.67,573.7,539.731,547.628,15.549,0.0284,3882208063.0,42442615719.0
399975.SZ,20131206,582.028,583.021,603.426,577.209,563.177,18.8508,0.0335,5666610808.0,65896736493.0
399975.SZ,20131213,567.684,583.798,595.173,556.835,582.028,-14.3432,-0.0246,2711844701.0,30842911073.0
399975.SZ,20131220,545.688,572.195,573.398,545.688,567.684,-21.9968,-0.0387,2176809478.0,24357380557.0
399975.SZ,20131227,555.372,546.455,557.328,537.383,545.688,9.6843,0.0177,2380433413.0,26960327504.0
399975.SZ,20140103,546.379,559.703,566.98,544.935,555.372,-8.9932,-0.0162,2078274530.0,23226224343.0
399975.SZ,20140110,525.482,544.815,553.378,524.025,546.379,-20.8971,-0.0382,2313924802.0,25790250766.0
399975.SZ,20140117,525.283,526.685,533.13,518.283,525.482,-0.1989,-0.0004,2275467767.0,21737715752.0
399975.SZ,20140124,550.579,522.923,553.941,520.508,525.283,25.2966,0.0482,2589132778.0,25603746350.0
399975.SZ,20140130,536.372,545.541,546.372,534.999,550.579,-14.2075,-0.0258,1688232252.0,18010711219.0
399975.SZ,20140207,540.456,531.48,540.517,528.235,536.372,4.0845,0.0076,427981033.0,4710364582.0
399975.SZ,20140214,551.131,542.107,562.984,542.107,540.456,10.6751,0.0198,3033521778.0,32534469022.0
399975.SZ,20140221,514.491,555.361,557.066,510.374,551.131,-36.6399,-0.0665,3471784109.0,37059535324.0
399975.SZ,20140228,508.191,510.972,510.972,480.383,514.491,-6.3004,-0.0122,3339776333.0,33107417958.0
399975.SZ,20140307,496.137,504.061,506.747,488.567,508.191,-12.0542,-0.0237,3063353874.0,28565306174.0
399975.SZ,20140314,481.759,489.865,492.866,470.312,496.137,-14.3776,-0.029,2595250835.0,24932325968.0
399975.SZ,20140321,490.366,482.819,491.67,466.027,481.759,8.607,0.0179,2325282978.0,22062126620.0
399975.SZ,20140328,487.355,489.654,509.768,485.217,490.366,-3.0114,-0.0061,3395047157.0,33053891702.0
399975.SZ,20140404,500.917,489.165,504.194,480.961,487.355,13.5622,0.0278,2059906485.0,19987129345.0
399975.SZ,20140411,529.627,498.972,541.888,498.286,500.917,28.7095,0.0573,4347564373.0,44310582965.0
399975.SZ,20140418,521.928,529.521,532.757,513.502,529.627,-7.6988,-0.0145,3060668899.0,29647889348.0
399975.SZ,20140425,502.821,521.267,526.972,501.371,521.928,-19.107,-0.0366,2619502051.0,24588228986.0
399975.SZ,20140430,503.726,502.205,505.664,491.33,502.821,0.9055,0.0018,1310121168.0,12036597900.0
399975.SZ,20140509,514.057,501.565,520.686,497.325,503.726,10.3304,0.0205,2308442721.0,21921125412.0
399975.SZ,20140516,505.931,524.89,533.501,503.58,514.057,-8.1252,-0.0158,3234635177.0,31703993216.0
399975.SZ,20140523,503.71,502.58,507.75,490.644,505.931,-2.2211,-0.0044,1849295931.0,17487133330.0
399975.SZ,20140530,499.75,505.845,510.049,495.836,503.71,-3.9606,-0.0079,1985087336.0,19514436336.0
399975.SZ,20140606,492.583,500.443,505.39,489.239,499.75,-7.1666,-0.0143,1315482363.0,12965276453.0
399975.SZ,20140613,501.004,489.914,505.199,488.769,492.583,8.4207,0.0171,1956392905.0,20017022730.0
399975.SZ,20140620,483.876,501.598,506.311,480.333,501.004,-17.1282,-0.0342,1809741259.0,17921937798.0
399975.SZ,20140627,489.671,484.153,491.86,482.099,483.876,5.7956,0.012,1407529586.0,13277906227.0
399975.SZ,20140704,495.887,491.935,499.976,490.293,489.671,6.2161,0.0127,1963067968.0,19445440250.0
399975.SZ,20140711,489.81,495.841,497.819,485.675,495.887,-6.0775,-0.0123,1752486179.0,15836548763.0
399975.SZ,20140718,495.817,490.214,500.059,489.124,489.81,6.0071,0.0123,2038841034.0,19592962615.0
399975.SZ,20140725,527.941,496.069,528.27,491.166,495.817,32.1244,0.0648,4952487744.0,44465305537.0
399975.SZ,20140801,554.005,536.77,568.762,536.597,527.941,26.0641,0.0494,8654984742.0,80417960007.0
399975.SZ,20140808,562.424,559.059,581.227,557.11,554.005,8.4183,0.0152,7008847380.0,68473379427.0
399975.SZ,20140815,577.868,564.461,580.11,562.358,562.424,15.4444,0.0275,5374549910.0,52924709565.0
399975.SZ,20140822,570.011,579.869,585.067,561.368,577.868,-7.857,-0.0136,4892064906.0,48723377217.0
399975.SZ,20140829,560.645,571.876,571.91,550.09,570.011,-9.3665,-0.0164,3129848599.0,31357204700.0
399975.SZ,20140905,592.419,561.081,598.493,558.591,560.645,31.7743,0.0567,5600060696.0,57524288281.0
399975.SZ,20140912,585.364,593.402,597.617,578.284,592.419,-7.0554,-0.0119,3564328936.0,37736182793.0
399975.SZ,20140919,577.155,585.308,588.403,564.141,585.364,-8.2081,-0.014,4514764827.0,43862019081.0
399975.SZ,20140926,601.355,575.774,611.339,566.923,577.155,24.1999,0.0419,7269900791.0,66699656828.0
399975.SZ,20140930,607.757,605.714,612.646,603.761,601.355,6.4016,0.0106,2416259714.0,24071249900.0
399975.SZ,20141010,605.576,610.186,614.698,600.191,607.757,-2.1809,-0.0036,3298336332.0,33348428398.0
399975.SZ,20141017,622.128,601.044,628.525,594.053,605.576,16.5521,0.0273,7510353667.0,74545522715.0
399975.SZ,20141024,603.123,623.712,636.135,601.367,622.128,-19.0047,-0.0305,5908475162.0,58837102808.0
399975.SZ,20141031,644.342,590.331,651.864,580.734,603.123,41.2184,0.0683,8442100252.0,83255682029.0
399975.SZ,20141107,682.861,647.829,708.354,639.314,644.342,38.5187,0.0598,12576108896.0,127323853904.0
399975.SZ,20141114,730.894,701.942,764.908,683.246,682.861,48.0335,0.0703,17992134284.0,203264679840.0
399975.SZ,20141121,766.392,738.05,770.02,709.113,730.894,35.4982,0.0486,9933544584.0,113480849271.0
399975.SZ,20141128,910.973,793.214,931.601,787.173,766.392,144.5806,0.1887,20431773892.0,269643694649.0
399975.SZ,20141205,1228.532,921.29,1228.557,896.738,910.973,317.5587,0.3486,26994438260.0,450893071637.0
399975.SZ,20141212,1249.678,1226.88,1469.68,1195.93,1228.532,21.1469,0.0172,31307814952.0,650495149693.0
399975.SZ,20141219,1376.721,1239.829,1513.988,1223.706,1249.678,127.0425,0.1017,26381908266.0,584301136272.0
399975.SZ,20141226,1419.556,1357.451,1420.649,1225.933,1376.721,42.8355,0.0311,18432779529.0,395018426512.0
399975.SZ,20141231,1436.175,1467.065,1488.132,1344.602,1419.556,16.6188,0.0117,12598619229.0,293205923247.0
399975.SZ,20150109,1399.977,1439.596,1510.893,1381.923,1436.175,-36.1985,-0.0252,17552136195.0,415744315266.0
399975.SZ,20150116,1384.272,1401.456,1423.549,1324.07,1399.977,-15.7047,-0.0112,12159365281.0,285964840937.0
399975.SZ,20150123,1288.839,1252.817,1332.576,1148.537,1384.272,-95.4334,-0.0689,15351727344.0,312792870178.0
399975.SZ,20150130,1222.093,1308.854,1320.381,1221.624,1288.839,-66.7458,-0.0518,11895164040.0,243595404712.0
399975.SZ,20150206,1232.504,1182.404,1272.055,1168.19,1222.093,10.4107,0.0085,11129996160.0,227844314102.0
399975.SZ,20150213,1301.123,1229.292,1330.569,1227.942,1232.504,68.6194,0.0557,11357720156.0,232775116634.0
399975.SZ,20150217,1308.36,1298.333,1331.757,1284.202,1301.123,7.2374,0.0056,3218223865.0,66391691182.0
399975.SZ,20150227,1334.944,1311.258,1358.188,1259.653,1308.36,26.5835,0.0203,6557201135.0,136147804915.0
399975.SZ,20150306,1288.824,1364.432,1385.813,1277.803,1334.944,-46.1199,-0.0345,10387446380.0,217265879764.0
399975.SZ,20150313,1294.337,1241.102,1326.325,1214.274,1288.824,5.5129,0.0043,9495755871.0,190713314643.0
399975.SZ,20150320,1471.3,1302.187,1509.866,1283.245,1294.337,176.9635,0.1367,17656130616.0,381069274304.0
399975.SZ,20150327,1457.543,1480.862,1508.964,1421.048,1471.3,-13.7577,-0.0094,14750117706.0,348184358622.0
399975.SZ,20150403,1588.37,1508.31,1590.581,1498.077,1500.839,87.5309,0.0583,10335520332.0,247033423044.0
399975.SZ,20150410,1682.305,1607.009,1800.245,1575.162,1588.37,93.9347,0.0591,17853752856.0,455461400261.0
399975.SZ,20150417,1658.864,1695.467,1702.9,1592.237,1682.305,-23.4411,-0.0139,14974552287.0,385576095677.0
399975.SZ,20150424,1684.642,1657.809,1810.602,1574.804,1658.864,25.7787,0.0155,19465020322.0,507984694986.0
399975.SZ,20150430,1642.637,1692.382,1726.561,1642.533,1684.642,-42.0048,-0.0249,10222182363.0,266718770541.0
399975.SZ,20150508,1600.286,1640.45,1670.499,1569.14,1642.637,-42.3516,-0.0258,9998732005.0,257784746813.0
399975.SZ,20150515,1565.856,1611.291,1697.447,1554.982,1600.286,-34.43,-0.0215,11902851913.0,296379057499.0
399975.SZ,20150522,1653.202,1539.203,1681.651,1518.04,1565.856,87.3462,0.0558,13754401701.0,342406471064.0
399975.SZ,20150529,1544.429,1658.893,1746.175,1516.396,1653.202,-108.773,-0.0658,17889587201.0,443914938617.0
399975.SZ,20150605,1637.919,1545.846,1687.315,1524.924,1544.429,93.49,0.0605,14352972302.0,354536910321.0
399975.SZ,20150612,1639.83,1640.193,1734.667,1626.974,1637.919,1.911,0.0012,12916340664.0,339039404388.0
399975.SZ,20150619,1434.455,1667.829,1673.866,1434.163,1639.83,-205.375,-0.1252,11023050215.0,273870716398.0
399975.SZ,20150626,1307.03,1441.61,1518.433,1301.667,1434.455,-127.425,-0.0888,9835983466.0,231375405220.0
399975.SZ,20150703,1185.347,1348.721,1348.721,1138.508,1307.03,-121.683,-0.0931,16278078628.0,335021158127.0
399975.SZ,20150710,1278.442,1299.332,1299.332,990.245,1185.347,93.095,0.0785,20970204264.0,397092498780.0
399975.SZ,20150717,1190.3,1261.44,1335.682,1099.576,1278.442,-88.142,-0.0689,15141537675.0,288165171260.0
399975.SZ,20150724,1146.144,1187.117,1200.198,1135.326,1190.3,-44.156,-0.0371,11225447036.0,208432701452.0
399975.SZ,20150731,1038.317,1125.557,1128.189,951.911,1146.144,-107.827,-0.0941,11583854172.0,195795590849.0
399975.SZ,20150807,1021.986,1018.341,1071.823,1007.436,1038.317,-16.331,-0.0157,6391397592.0,105431139996.0
399975.SZ,20150814,1098.708,1027.938,1111.502,1019.129,1021.986,76.722,0.0751,9342909341.0,161530371762.0
399975.SZ,20150821,900.933,1091.778,1129.881,898.769,1098.708,-197.775,-0.18,8538838427.0,141559497474.0
399975.SZ,20150828,792.574,860.74,868.553,690.236,900.933,-108.359,-0.1203,12793874839.0,153572659430.0
399975.SZ,20150902,779.667,780.567,793.721,723.991,792.574,-12.907,-0.0163,8714192701.0,107242521391.0
399975.SZ,20150911,790.66,777.741,828.63,742.124,779.667,10.993,0.0141,6486477398.0,81936488224.0
399975.SZ,20150918,746.605,789.891,791.243,705.753,790.66,-44.055,-0.0557,5193549512.0,62279006650.0
399975.SZ,20150925,738.417,735.442,809.641,731.159,746.605,-8.188,-0.011,4964675099.0,60600154843.0
399975.SZ,20150930,744.029,737.155,763.113,722.343,738.417,5.612,0.0076,2179810891.0,25425402313.0
399975.SZ,20151009,797.692,793.062,802.741,774.207,744.029,53.663,0.0721,2723005510.0,33601199510.0
399975.SZ,20151016,873.874,798.364,885.714,793.266,797.692,76.182,0.0955,8214089852.0,106736292730.07
399975.SZ,20151023,887.527,880.649,926.416,837.284,873.874,13.653,0.0156,8712254254.0,123255317789.1
399975.SZ,20151030,888.567,911.435,939.338,853.344,887.527,1.04,0.0012,7559932985.0,107183751451.0
399975.SZ,20151106,1117.862,868.305,1125.884,856.892,888.567,229.295,0.2581,18598181779.0,283463983803.0
399975.SZ,20151113,1138.474,1130.441,1185.897,1083.691,1117.862,20.612,0.0184,24715730301.0,419748755014.0
399975.SZ,20151120,1094.149,1101.708,1210.015,1075.597,1138.474,-44.325,-0.0389,16354139058.0,285127869251.0
399975.SZ,20151127,1002.448,1097.132,1141.268,1001.877,1094.149,-91.701,-0.0838,11433369885.0,193120588375.0
399975.SZ,20151204,1019.851,986.03,1068.283,946.77,1002.448,17.403,0.0174,10366493892.0,163428251460.0
399975.SZ,20151211,1005.015,1015.251,1044.154,975.532,1019.851,-14.836,-0.0145,6738754470.0,108906086823.0
399975.SZ,20151218,1069.918,989.041,1101.515,988.88,1005.015,64.903,0.0646,11957967685.0,214420090896.0
399975.SZ,20151225,1086.469,1065.419,1175.225,1063.41,1069.918,16.551,0.0155,13093313825.0,232590838947.0
399975.SZ,20151231,1038.161,1098.112,1099.928,1036.699,1086.469,-48.308,-0.0445,5516579595.0,96556377889.0
399975.SZ,20160108,889.799,1032.571,1035.77,841.074,1038.161,-148.362,-0.1429,7267241472.0,110981769604.0
399975.SZ,20160115,822.01,862.331,873.12,796.427,889.799,-67.789,-0.0762,8418156448.0,118569243274.0
399975.SZ,20160122,818.612,805.152,859.646,797.137,822.01,-3.398,-0.0041,6238709420.0,90325214884.0
399975.SZ,20160129,761.388,822.268,830.391,708.535,818.612,-57.224,-0.0699,7157138250.0,89509314838.0
399975.SZ,20160205,751.29,755.827,784.951,735.328,761.388,-10.098,-0.0133,5493755772.0,67804806872.0
399975.SZ,20160219,787.467,724.316,809.394,724.316,751.29,36.177,0.0482,5836407604.0,74327843178.0
399975.SZ,20160226,742.87,800.881,827.067,726.065,787.467,-44.597,-0.0566,7065819482.0,93192450128.0
399975.SZ,20160304,794.731,737.615,802.466,695.838,742.87,51.861,0.0698,9256819915.0,116939979357.0
399975.SZ,20160311,774.665,803.779,812.726,753.058,794.731,-20.066,-0.0252,5848426130.0,76498013460.0
399975.SZ,20160318,842.838,783.162,854.061,776.93,774.665,68.173,0.088,8944508300.0,118034963787.0
399975.SZ,20160325,882.05,873.293,927.105,869.792,842.838,39.212,0.0465,16366163821.0,243819844020.0
399975.SZ,20160401,883.093,882.824,911.478,845.874,882.05,1.043,0.0012,9560413380.0,145875017852.0
399975.SZ,20160408,856.036,879.684,911.178,846.215,883.093,-27.057,-0.0306,6204648246.0,95411459705.0
399975.SZ,20160415,902.538,889.727,920.984,867.08,856.036,46.502,0.0543,8702280621.0,123103199190.0
399975.SZ,20160422,865.798,892.04,892.04,838.401,902.538,-36.74,-0.0407,6537913531.0,93312755239.0
399975.SZ,20160429,841.965,860.528,865.501,837.128,865.798,-23.833,-0.0275,4337884543.0,64598263288.0
399975.SZ,20160506,824.316,842.124,868.023,824.316,841.965,-17.649,-0.021,4610026229.0,67222766766.0
399975.SZ,20160513,790.888,815.9,815.923,775.903,824.316,-33.428,-0.0406,4141212692.0,55596623646.0
399975.SZ,20160520,805.337,786.316,808.128,782.23,790.888,14.449,0.0183,4071266397.0,56419240958.0
399975.SZ,20160527,799.02,804.792,815.131,789.216,805.337,-6.317,-0.0078,3453529861.0,47785536677.0
399975.SZ,20160603,859.139,796.688,872.998,790.448,799.02,60.119,0.0752,8600974604.0,121269063790.0
399975.SZ,20160608,850.464,859.141,864.239,843.41,859.139,-8.675,-0.0101,3112835972.0,44002558894.0
399975.SZ,20160617,823.92,837.119,845.131,802.459,850.464,-26.544,-0.0312,5262038477.0,71173938588.0
399975.SZ,20160624,831.354,825.18,869.342,814.066,823.92,7.434,0.009,6219234249.0,85846460978.0
399975.SZ,20160701,859.898,827.537,873.071,827.473,831.354,28.544,0.0343,6964642100.0,99307017282.0
399975.SZ,20160708,885.701,853.118,895.776,851.506,859.898,25.803,0.03,6835279717.0,97638752702.0
399975.SZ,20160715,896.424,885.761,928.966,878.003,885.701,10.723,0.0121,8124903781.0,117094561053.0
399975.SZ,20160722,877.739,889.654,895.631,872.974,896.424,-18.685,-0.0208,4511942712.0,64599311357.0
399975.SZ,20160729,844.846,876.771,889.847,842.153,877.739,-32.893,-0.0375,4839500072.0,67927479734.0
399975.SZ,20160805,842.854,843.512,852.381,831.153,844.846,-1.992,-0.0024,2935634826.0,40035331086.0
399975.SZ,20160812,877.214,841.311,877.214,834.343,842.854,34.36,0.0408,4879518941.0,67751720557.0
399975.SZ,20160819,898.416,880.32,951.832,877.869,877.214,21.202,0.0242,10368230440.0,153380150101.0
399975.SZ,20160826,879.262,896.442,900.252,873.972,898.416,-19.154,-0.0213,4574388083.0,61727840787.0
399975.SZ,20160902,882.852,878.825,894.808,873.462,879.262,3.59,0.0041,4388862198.0,58357468567.0
399975.SZ,20160909,878.34,884.921,895.277,873.087,882.852,-4.512,-0.0051,4696460273.0,59014431172.0
399975.SZ,20160914,848.05,861.907,862.663,846.099,878.34,-30.29,-0.0345,2629732261.0,34191102947.0
399975.SZ,20160923,851.026,848.582,862.274,847.634,848.05,2.976,0.0035,2799620268.0,35110976932.0
399975.SZ,20160930,851.422,848.949,859.081,835.115,851.026,0.396,0.0005,3515887162.0,39997015904.0
399975.SZ,20161014,862.907,858.325,869.121,853.831,851.422,11.485,0.0135,3708824662.0,43604708925.0
399975.SZ,20161021,869.311,863.509,877.816,850.055,862.907,6.404,0.0074,4436775132.0,52964110616.0
399975.SZ,20161028,887.806,868.663,913.0,867.186,869.311,18.495,0.0213,7111417045.0,92431887259.0
399975.SZ,20161104,909.915,881.42,928.636,872.826,887.806,22.109,0.0249,7581727312.0,102788832353.0
399975.SZ,20161111,947.805,911.22,954.017,892.18,909.915,37.89,0.0416,8979205113.0,123362244697.0
399975.SZ,20161118,933.473,942.187,977.923,930.82,947.805,-14.332,-0.0151,10505961711.0,138422536841.0
399975.SZ,20161125,952.602,929.579,961.91,928.451,933.473,19.129,0.0205,8322036193.0,112590461359.0
399975.SZ,20161202,932.801,961.092,962.574,928.499,952.602,-19.801,-0.0208,8723332269.0,120641715286.0
399975.SZ,20161209,894.692,917.859,922.78,890.133,932.801,-38.109,-0.0409,5783471882.0,74203247894.0
399975.SZ,20161216,853.705,893.978,894.472,850.859,894.692,-40.987,-0.0458,5175059816.0,69210814384.0
399975.SZ,20161223,838.754,851.989,858.816,836.897,853.705,-14.951,-0.0175,3109426781.0,42399381489.0
399975.SZ,20161230,843.297,833.132,849.121,828.259,838.754,4.543,0.0054,2390421192.0,32902092079.0
399975.SZ,20170106,841.115,843.955,855.337,840.95,843.297,-2.182,-0.0026,2108790130.0,29328227549.0
399975.SZ,20170113,844.329,840.793,849.303,836.411,841.115,3.214,0.0038,2374291925.0,32602502657.0
399975.SZ,20170120,845.108,841.231,846.061,826.029,844.329,0.779,0.0009,3273142491.0,42937968876.0
399975.SZ,20170126,845.011,845.143,851.319,838.617,845.108,-0.097,-0.0001,1676299808.0,20856820276.0
399975.SZ,20170203,838.343,846.429,846.811,838.105,845.011,-6.668,-0.0079,334373850.0,4316101898.0
399975.SZ,20170210,852.758,839.835,857.362,828.972,838.343,14.415,0.0172,3396194141.0,45452175597.0
399975.SZ,20170217,858.939,852.713,883.297,847.91,852.758,6.181,0.0072,5093480191.0,67792430279.0
