index_code,con_code,trade_date,weight
399975.SZ,600909.SH,20191231,0.986
399975.SZ,600958.SH,20191231,2.875
399975.SZ,600999.SH,20191231,3.903
399975.SZ,601066.SH,20191231,1.014
399975.SZ,601099.SH,20191231,1.928
399975.SZ,601108.SH,20191231,2.126
399975.SZ,601162.SH,20191231,0.285
399975.SZ,601198.SH,20191231,1.352
399975.SZ,601211.SH,20191231,6.222
399975.SZ,601236.SH,20191231,0.5
399975.SZ,601375.SH,20191231,0.535
399975.SZ,601377.SH,20191231,2.477
399975.SZ,601555.SH,20191231,1.789
399975.SZ,601688.SH,20191231,6.691
399975.SZ,601788.SH,20191231,1.91
399975.SZ,601878.SH,20191231,1.107
399975.SZ,601881.SH,20191231,1.117
399975.SZ,601901.SH,20191231,2.663
399975.SZ,601990.SH,20191231,1.589
399975.SZ,000166.SZ,20200123,3.399
399975.SZ,000686.SZ,20200123,0.948
399975.SZ,000712.SZ,20200123,0.489
399975.SZ,000728.SZ,20200123,1.373
399975.SZ,000750.SZ,20200123,1.395
399975.SZ,000776.SZ,20200123,3.429
399975.SZ,000783.SZ,20200123,2.083
399975.SZ,000987.SZ,20200123,0.389
399975.SZ,002500.SZ,20200123,1.052
399975.SZ,002670.SZ,20200123,0.87
399975.SZ,002673.SZ,20200123,1.267
399975.SZ,002736.SZ,20200123,2.367
399975.SZ,002797.SZ,20200123,1.266
399975.SZ,002926.SZ,20200123,1.088
399975.SZ,002939.SZ,20200123,0.365
399975.SZ,002945.SZ,20200123,0.308
399975.SZ,300059.SZ,20200123,6.338
399975.SZ,600030.SH,20200123,14.716
399975.SZ,600061.SH,20200123,1.847
399975.SZ,600109.SH,20200123,1.671
399975.SZ,600155.SH,20200123,0.692
399975.SZ,600369.SH,20200123,1.12
399975.SZ,600621.SH,20200123,0.464
399975.SZ,600837.SH,20200123,9.211
399975.SZ,600864.SH,20200123,0.581
399975.SZ,600909.SH,20200123,0.987
399975.SZ,600958.SH,20200123,2.882
399975.SZ,600999.SH,20200123,4.194
399975.SZ,601066.SH,20200123,1.185
399975.SZ,601099.SH,20200123,1.877
399975.SZ,601108.SH,20200123,2.127
399975.SZ,601162.SH,20200123,0.259
399975.SZ,601198.SH,20200123,1.324
399975.SZ,601211.SH,20200123,6.199
399975.SZ,601236.SH,20200123,0.565
399975.SZ,601375.SH,20200123,0.561
399975.SZ,601377.SH,20200123,2.494
399975.SZ,601555.SH,20200123,1.716
399975.SZ,601688.SH,20200123,6.541
399975.SZ,601788.SH,20200123,1.895
399975.SZ,601878.SH,20200123,1.103
399975.SZ,601881.SH,20200123,1.132
399975.SZ,601901.SH,20200123,2.589
399975.SZ,601990.SH,20200123,1.644
399975.SZ,000166.SZ,20200228,3.316
399975.SZ,000686.SZ,20200228,0.996
399975.SZ,000712.SZ,20200228,0.474
399975.SZ,000728.SZ,20200228,1.432
399975.SZ,000750.SZ,20200228,1.39
399975.SZ,000776.SZ,20200228,3.374
399975.SZ,000783.SZ,20200228,2.051
399975.SZ,000987.SZ,20200228,0.367
399975.SZ,002500.SZ,20200228,1.049
399975.SZ,002670.SZ,20200228,0.813
399975.SZ,002673.SZ,20200228,1.303
399975.SZ,002736.SZ,20200228,2.276
399975.SZ,002797.SZ,20200228,1.257
399975.SZ,002926.SZ,20200228,1.161
399975.SZ,002939.SZ,20200228,0.341
399975.SZ,002945.SZ,20200228,0.285
399975.SZ,300059.SZ,20200228,7.327
399975.SZ,600030.SH,20200228,14.478
399975.SZ,600061.SH,20200228,1.723
399975.SZ,600109.SH,20200228,1.902
399975.SZ,600155.SH,20200228,0.66
399975.SZ,600369.SH,20200228,1.114
399975.SZ,600621.SH,20200228,0.492
399975.SZ,600837.SH,20200228,9.039
399975.SZ,600864.SH,20200228,0.58
399975.SZ,600909.SH,20200228,1.096
399975.SZ,600958.SH,20200228,2.806
399975.SZ,600999.SH,20200228,3.967
399975.SZ,601066.SH,20200228,1.132
399975.SZ,601099.SH,20200228,1.924
399975.SZ,601108.SH,20200228,2.192
399975.SZ,601162.SH,20200228,0.267
399975.SZ,601198.SH,20200228,1.311
399975.SZ,601211.SH,20200228,6.027
399975.SZ,601236.SH,20200228,0.675
399975.SZ,601375.SH,20200228,0.555
399975.SZ,601377.SH,20200228,2.546
399975.SZ,601555.SH,20200228,1.749
399975.SZ,601688.SH,20200228,6.437
399975.SZ,601788.SH,20200228,1.824
399975.SZ,601878.SH,20200228,1.105
399975.SZ,601881.SH,20200228,1.067
399975.SZ,601901.SH,20200228,2.368
399975.SZ,601990.SH,20200228,1.752
399975.SZ,000166.SZ,20200331,3.277
399975.SZ,000686.SZ,20200331,0.96
399975.SZ,000712.SZ,20200331,0.469
399975.SZ,000728.SZ,20200331,1.387
399975.SZ,000750.SZ,20200331,1.385
399975.SZ,000776.SZ,20200331,3.338
399975.SZ,000783.SZ,20200331,2.039
399975.SZ,000987.SZ,20200331,0.411
399975.SZ,002500.SZ,20200331,0.982
399975.SZ,002670.SZ,20200331,0.776
399975.SZ,002673.SZ,20200331,1.194
399975.SZ,002736.SZ,20200331,2.251
399975.SZ,002797.SZ,20200331,1.195
399975.SZ,002926.SZ,20200331,1.138
399975.SZ,002939.SZ,20200331,0.341
399975.SZ,002945.SZ,20200331,0.321
399975.SZ,300059.SZ,20200331,7.108
399975.SZ,600030.SH,20200331,15.562
399975.SZ,600061.SH,20200331,1.708
399975.SZ,600109.SH,20200331,1.825
399975.SZ,600155.SH,20200331,0.705
399975.SZ,600369.SH,20200331,1.052
399975.SZ,600621.SH,20200331,0.542
399975.SZ,600837.SH,20200331,8.565
399975.SZ,600864.SH,20200331,0.556
399975.SZ,600909.SH,20200331,1.152
399975.SZ,600958.SH,20200331,2.691
399975.SZ,600999.SH,20200331,4.036
399975.SZ,601066.SH,20200331,1.143
399975.SZ,601099.SH,20200331,1.866
399975.SZ,601108.SH,20200331,2.094
399975.SZ,601162.SH,20200331,0.284
399975.SZ,601198.SH,20200331,1.24
399975.SZ,601211.SH,20200331,6.052
399975.SZ,601236.SH,20200331,0.66
399975.SZ,601375.SH,20200331,0.539
399975.SZ,601377.SH,20200331,2.415
399975.SZ,601555.SH,20200331,2.037
399975.SZ,601688.SH,20200331,6.27
399975.SZ,601788.SH,20200331,1.773
399975.SZ,601878.SH,20200331,1.1
399975.SZ,601881.SH,20200331,1.01
399975.SZ,601901.SH,20200331,2.436
399975.SZ,601990.SH,20200331,2.114
399975.SZ,000166.SZ,20200430,3.173
399975.SZ,000686.SZ,20200430,0.922
399975.SZ,000712.SZ,20200430,0.443
399975.SZ,000728.SZ,20200430,1.329
399975.SZ,000750.SZ,20200430,1.335
399975.SZ,000776.SZ,20200430,3.269
399975.SZ,000783.SZ,20200430,1.986
399975.SZ,000987.SZ,20200430,0.452
399975.SZ,002500.SZ,20200430,0.968
399975.SZ,002670.SZ,20200430,0.682
399975.SZ,002673.SZ,20200430,1.121
399975.SZ,002736.SZ,20200430,2.118
399975.SZ,002797.SZ,20200430,1.178
399975.SZ,002926.SZ,20200430,1.076
399975.SZ,002939.SZ,20200430,0.328
399975.SZ,002945.SZ,20200430,0.306
399975.SZ,300059.SZ,20200430,7.894
399975.SZ,600030.SH,20200430,16.264
399975.SZ,600061.SH,20200430,1.626
399975.SZ,600109.SH,20200430,1.893
399975.SZ,600155.SH,20200430,0.633
399975.SZ,600369.SH,20200430,1.028
399975.SZ,600621.SH,20200430,0.567
399975.SZ,600837.SH,20200430,8.403
399975.SZ,600864.SH,20200430,0.527
399975.SZ,600909.SH,20200430,1.057
399975.SZ,600958.SH,20200430,2.711
399975.SZ,600999.SH,20200430,4.257
399975.SZ,601066.SH,20200430,1.26
399975.SZ,601099.SH,20200430,1.785
399975.SZ,601108.SH,20200430,1.933
399975.SZ,601162.SH,20200430,0.298
399975.SZ,601198.SH,20200430,1.191
399975.SZ,601211.SH,20200430,6.147
399975.SZ,601236.SH,20200430,0.626
399975.SZ,601375.SH,20200430,0.507
399975.SZ,601377.SH,20200430,2.277
399975.SZ,601555.SH,20200430,1.943
399975.SZ,601688.SH,20200430,6.451
399975.SZ,601788.SH,20200430,1.759
399975.SZ,601878.SH,20200430,1.055
399975.SZ,601881.SH,20200430,1.031
399975.SZ,601901.SH,20200430,2.361
399975.SZ,601990.SH,20200430,1.827
399975.SZ,000166.SZ,20200529,3.282
399975.SZ,000686.SZ,20200529,0.947
399975.SZ,000712.SZ,20200529,0.464
399975.SZ,000728.SZ,20200529,1.353
399975.SZ,000750.SZ,20200529,1.351
399975.SZ,000776.SZ,20200529,3.288
399975.SZ,000783.SZ,20200529,2.039
399975.SZ,000987.SZ,20200529,0.542
399975.SZ,002500.SZ,20200529,0.991
399975.SZ,002670.SZ,20200529,0.702
399975.SZ,002673.SZ,20200529,1.175
399975.SZ,002736.SZ,20200529,2.214
399975.SZ,002797.SZ,20200529,1.21
399975.SZ,002926.SZ,20200529,1.098
399975.SZ,002939.SZ,20200529,0.337
399975.SZ,002945.SZ,20200529,0.309
399975.SZ,300059.SZ,20200529,7.743
399975.SZ,600030.SH,20200529,15.989
399975.SZ,600061.SH,20200529,1.699
399975.SZ,600109.SH,20200529,2.006
399975.SZ,600155.SH,20200529,0.654
399975.SZ,600369.SH,20200529,1.042
399975.SZ,600621.SH,20200529,0.588
399975.SZ,600837.SH,20200529,7.877
399975.SZ,600864.SH,20200529,0.55
399975.SZ,600909.SH,20200529,1.083
399975.SZ,600958.SH,20200529,2.767
399975.SZ,600999.SH,20200529,4.0
399975.SZ,601066.SH,20200529,1.205
399975.SZ,601099.SH,20200529,1.798
399975.SZ,601108.SH,20200529,2.105
399975.SZ,601162.SH,20200529,0.31
399975.SZ,601198.SH,20200529,1.218
399975.SZ,601211.SH,20200529,5.956
399975.SZ,601236.SH,20200529,0.656
399975.SZ,601375.SH,20200529,0.514
399975.SZ,601377.SH,20200529,2.248
399975.SZ,601555.SH,20200529,1.98
399975.SZ,601688.SH,20200529,6.429
399975.SZ,601788.SH,20200529,1.799
399975.SZ,601878.SH,20200529,1.107
399975.SZ,601881.SH,20200529,1.065
399975.SZ,601901.SH,20200529,2.4
399975.SZ,601990.SH,20200529,1.911
399975.SZ,000166.SZ,20200630,3.278
399975.SZ,000686.SZ,20200630,0.855
399975.SZ,000712.SZ,20200630,0.403
399975.SZ,000728.SZ,20200630,1.222
399975.SZ,000750.SZ,20200630,1.191
399975.SZ,000776.SZ,20200630,3.01
399975.SZ,000783.SZ,20200630,1.879
399975.SZ,002500.SZ,20200630,1.039
399975.SZ,002670.SZ,20200630,0.765
399975.SZ,002673.SZ,20200630,1.029
399975.SZ,002736.SZ,20200630,2.002
399975.SZ,002797.SZ,20200630,1.222
399975.SZ,002926.SZ,20200630,1.005
399975.SZ,002939.SZ,20200630,0.826
399975.SZ,002945.SZ,20200630,0.269
399975.SZ,002961.SZ,20200630,0.097
399975.SZ,300059.SZ,20200630,9.379
399975.SZ,600030.SH,20200630,14.471
399975.SZ,600061.SH,20200630,1.55
399975.SZ,600109.SH,20200630,1.988
399975.SZ,600155.SH,20200630,1.051
399975.SZ,600369.SH,20200630,0.933
399975.SZ,600621.SH,20200630,0.59
399975.SZ,600837.SH,20200630,7.331
399975.SZ,600864.SH,20200630,0.45
399975.SZ,600909.SH,20200630,0.891
399975.SZ,600958.SH,20200630,2.447
399975.SZ,600999.SH,20200630,4.52
399975.SZ,601066.SH,20200630,1.449
399975.SZ,601099.SH,20200630,1.556
399975.SZ,601108.SH,20200630,1.855
399975.SZ,601162.SH,20200630,1.455
399975.SZ,601198.SH,20200630,1.083
399975.SZ,601211.SH,20200630,5.606
399975.SZ,601236.SH,20200630,0.558
399975.SZ,601375.SH,20200630,0.453
399975.SZ,601377.SH,20200630,2.313
399975.SZ,601555.SH,20200630,1.824
399975.SZ,601688.SH,20200630,7.97
399975.SZ,601788.SH,20200630,2.259
399975.SZ,601878.SH,20200630,0.952
399975.SZ,601881.SH,20200630,1.065
399975.SZ,601901.SH,20200630,2.099
399975.SZ,601990.SH,20200630,1.695
399975.SZ,603093.SH,20200630,0.117
399975.SZ,000166.SZ,20200731,3.071
399975.SZ,000686.SZ,20200731,0.921
399975.SZ,000712.SZ,20200731,0.488
399975.SZ,000728.SZ,20200731,1.228
399975.SZ,000750.SZ,20200731,1.254
399975.SZ,000776.SZ,20200731,2.698
399975.SZ,000783.SZ,20200731,1.954
399975.SZ,002500.SZ,20200731,1.066
399975.SZ,002670.SZ,20200731,0.691
399975.SZ,002673.SZ,20200731,1.015
399975.SZ,002736.SZ,20200731,1.898
399975.SZ,002797.SZ,20200731,1.599
399975.SZ,002926.SZ,20200731,0.978
399975.SZ,002939.SZ,20200731,0.783
399975.SZ,002945.SZ,20200731,0.269
399975.SZ,002961.SZ,20200731,0.086
399975.SZ,300059.SZ,20200731,10.049
399975.SZ,600030.SH,20200731,14.592
399975.SZ,600061.SH,20200731,1.463
399975.SZ,600109.SH,20200731,2.04
399975.SZ,600155.SH,20200731,0.96
399975.SZ,600369.SH,20200731,1.136
399975.SZ,600621.SH,20200731,0.539
399975.SZ,600837.SH,20200731,6.668
399975.SZ,600864.SH,20200731,0.451
399975.SZ,600909.SH,20200731,0.856
399975.SZ,600958.SH,20200731,2.45
399975.SZ,600999.SH,20200731,4.677
399975.SZ,601066.SH,20200731,1.452
399975.SZ,601099.SH,20200731,1.725
399975.SZ,601108.SH,20200731,2.458
399975.SZ,601162.SH,20200731,1.399
399975.SZ,601198.SH,20200731,1.108
399975.SZ,601211.SH,20200731,4.87
399975.SZ,601236.SH,20200731,0.5
399975.SZ,601375.SH,20200731,0.446
399975.SZ,601377.SH,20200731,2.244
399975.SZ,601555.SH,20200731,2.072
399975.SZ,601688.SH,20200731,7.152
399975.SZ,601788.SH,20200731,2.741
399975.SZ,601878.SH,20200731,1.287
399975.SZ,601881.SH,20200731,0.985
399975.SZ,601901.SH,20200731,2.064
399975.SZ,601990.SH,20200731,1.511
399975.SZ,603093.SH,20200731,0.107
399975.SZ,000166.SZ,20200831,2.891
399975.SZ,000686.SZ,20200831,0.856
399975.SZ,000712.SZ,20200831,0.382
399975.SZ,000728.SZ,20200831,1.265
399975.SZ,000750.SZ,20200831,1.209
399975.SZ,000776.SZ,20200831,2.722
399975.SZ,000783.SZ,20200831,1.878
399975.SZ,002500.SZ,20200831,1.031
399975.SZ,002670.SZ,20200831,0.664
399975.SZ,002673.SZ,20200831,0.972
399975.SZ,002736.SZ,20200831,2.298
399975.SZ,002797.SZ,20200831,1.541
399975.SZ,002926.SZ,20200831,0.955
399975.SZ,002939.SZ,20200831,0.738
399975.SZ,002945.SZ,20200831,0.236
399975.SZ,002961.SZ,20200831,0.082
399975.SZ,300059.SZ,20200831,9.591
399975.SZ,600030.SH,20200831,15.071
399975.SZ,600061.SH,20200831,1.46
399975.SZ,600109.SH,20200831,2.141
399975.SZ,600155.SH,20200831,0.94
399975.SZ,600369.SH,20200831,1.06
399975.SZ,600621.SH,20200831,0.534
399975.SZ,600837.SH,20200831,8.329
399975.SZ,600864.SH,20200831,0.427
399975.SZ,600909.SH,20200831,0.927
399975.SZ,600958.SH,20200831,2.404
399975.SZ,600999.SH,20200831,4.556
399975.SZ,601066.SH,20200831,1.518
399975.SZ,601099.SH,20200831,1.647
399975.SZ,601108.SH,20200831,2.08
399975.SZ,601162.SH,20200831,1.31
399975.SZ,601198.SH,20200831,1.047
399975.SZ,601211.SH,20200831,4.96
399975.SZ,601236.SH,20200831,0.473
399975.SZ,601375.SH,20200831,0.453
399975.SZ,601377.SH,20200831,2.191
399975.SZ,601555.SH,20200831,1.9
399975.SZ,601688.SH,20200831,7.167
399975.SZ,601788.SH,20200831,2.435
399975.SZ,601878.SH,20200831,1.128
399975.SZ,601881.SH,20200831,0.993
399975.SZ,601901.SH,20200831,2.053
399975.SZ,601990.SH,20200831,1.386
399975.SZ,603093.SH,20200831,0.097
399975.SZ,000166.SZ,20200930,2.811
399975.SZ,000686.SZ,20200930,0.815
399975.SZ,000712.SZ,20200930,0.387
399975.SZ,000728.SZ,20200930,1.422
399975.SZ,000750.SZ,20200930,1.193
399975.SZ,000776.SZ,20200930,2.742
399975.SZ,000783.SZ,20200930,1.823
399975.SZ,002500.SZ,20200930,1.03
399975.SZ,002670.SZ,20200930,0.653
399975.SZ,002673.SZ,20200930,0.977
399975.SZ,002736.SZ,20200930,2.277
399975.SZ,002797.SZ,20200930,1.645
399975.SZ,002926.SZ,20200930,0.923
399975.SZ,002939.SZ,20200930,0.713
399975.SZ,002945.SZ,20200930,0.223
399975.SZ,002961.SZ,20200930,0.081
399975.SZ,300059.SZ,20200930,9.706
399975.SZ,600030.SH,20200930,14.695
399975.SZ,600061.SH,20200930,1.519
399975.SZ,600109.SH,20200930,2.172
399975.SZ,600155.SH,20200930,0.892
399975.SZ,600369.SH,20200930,1.026
399975.SZ,600621.SH,20200930,0.491
399975.SZ,600837.SH,20200930,8.022
399975.SZ,600864.SH,20200930,0.399
399975.SZ,600909.SH,20200930,0.932
399975.SZ,600958.SH,20200930,2.319
399975.SZ,600999.SH,20200930,4.717
399975.SZ,601066.SH,20200930,1.494
399975.SZ,601099.SH,20200930,1.629
399975.SZ,601108.SH,20200930,2.109
399975.SZ,601162.SH,20200930,1.266
399975.SZ,601198.SH,20200930,1.039
399975.SZ,601211.SH,20200930,4.83
399975.SZ,601236.SH,20200930,0.429
399975.SZ,601375.SH,20200930,0.436
399975.SZ,601377.SH,20200930,2.279
399975.SZ,601555.SH,20200930,1.945
399975.SZ,601688.SH,20200930,7.095
399975.SZ,601788.SH,20200930,2.518
399975.SZ,601878.SH,20200930,1.879
399975.SZ,601881.SH,20200930,0.961
399975.SZ,601901.SH,20200930,2.03
399975.SZ,601990.SH,20200930,1.368
399975.SZ,603093.SH,20200930,0.088
399975.SZ,000166.SZ,20201030,2.794
399975.SZ,000686.SZ,20201030,0.805
399975.SZ,000712.SZ,20201030,0.378
399975.SZ,000728.SZ,20201030,1.351
399975.SZ,000750.SZ,20201030,1.219
399975.SZ,000776.SZ,20201030,2.803
399975.SZ,000783.SZ,20201030,1.792
399975.SZ,002500.SZ,20201030,1.019
399975.SZ,002670.SZ,20201030,0.632
399975.SZ,002673.SZ,20201030,0.98
399975.SZ,002736.SZ,20201030,2.367
399975.SZ,002797.SZ,20201030,1.54
399975.SZ,002926.SZ,20201030,0.936
399975.SZ,002939.SZ,20201030,0.709
399975.SZ,002945.SZ,20201030,0.231
399975.SZ,002961.SZ,20201030,0.082
399975.SZ,300059.SZ,20201030,9.906
399975.SZ,600030.SH,20201030,14.672
399975.SZ,600061.SH,20201030,1.453
399975.SZ,600109.SH,20201030,2.223
399975.SZ,600155.SH,20201030,0.88
399975.SZ,600369.SH,20201030,1.03
399975.SZ,600621.SH,20201030,0.46
399975.SZ,600837.SH,20201030,8.335
399975.SZ,600864.SH,20201030,0.406
399975.SZ,600909.SH,20201030,0.886
399975.SZ,600958.SH,20201030,2.364
399975.SZ,600999.SH,20201030,4.729
399975.SZ,601066.SH,20201030,1.344
399975.SZ,601099.SH,20201030,1.576
399975.SZ,601108.SH,20201030,1.984
399975.SZ,601162.SH,20201030,1.201
399975.SZ,601198.SH,20201030,1.035
399975.SZ,601211.SH,20201030,5.103
399975.SZ,601236.SH,20201030,0.425
399975.SZ,601375.SH,20201030,0.436
399975.SZ,601377.SH,20201030,2.234
399975.SZ,601555.SH,20201030,1.865
399975.SZ,601688.SH,20201030,7.369
399975.SZ,601788.SH,20201030,2.161
399975.SZ,601878.SH,20201030,1.651
399975.SZ,601881.SH,20201030,0.932
399975.SZ,601901.SH,20201030,2.351
399975.SZ,601990.SH,20201030,1.266
399975.SZ,603093.SH,20201030,0.087
399975.SZ,000166.SZ,20201130,2.826
399975.SZ,000686.SZ,20201130,0.811
399975.SZ,000712.SZ,20201130,0.375
399975.SZ,000728.SZ,20201130,1.355
399975.SZ,000750.SZ,20201130,1.219
399975.SZ,000776.SZ,20201130,2.909
399975.SZ,000783.SZ,20201130,1.987
399975.SZ,002500.SZ,20201130,1.029
399975.SZ,002670.SZ,20201130,0.834
399975.SZ,002673.SZ,20201130,0.976
399975.SZ,002736.SZ,20201130,2.3
399975.SZ,002797.SZ,20201130,1.549
399975.SZ,002926.SZ,20201130,0.957
399975.SZ,002939.SZ,20201130,0.708
399975.SZ,002945.SZ,20201130,0.231
399975.SZ,002961.SZ,20201130,0.08
399975.SZ,300059.SZ,20201130,11.001
399975.SZ,600030.SH,20201130,14.66
399975.SZ,600061.SH,20201130,1.449
399975.SZ,600109.SH,20201130,2.527
399975.SZ,600155.SH,20201130,0.863
399975.SZ,600369.SH,20201130,1.036
399975.SZ,600621.SH,20201130,0.463
399975.SZ,600837.SH,20201130,7.567
399975.SZ,600864.SH,20201130,0.416
399975.SZ,600909.SH,20201130,0.856
399975.SZ,600958.SH,20201130,2.413
399975.SZ,600999.SH,20201130,4.748
399975.SZ,601066.SH,20201130,1.296
399975.SZ,601099.SH,20201130,1.559
399975.SZ,601108.SH,20201130,1.938
399975.SZ,601162.SH,20201130,1.173
399975.SZ,601198.SH,20201130,1.058
399975.SZ,601211.SH,20201130,4.901
399975.SZ,601236.SH,20201130,0.392
399975.SZ,601375.SH,20201130,0.438
399975.SZ,601377.SH,20201130,2.452
399975.SZ,601555.SH,20201130,1.824
399975.SZ,601688.SH,20201130,6.595
399975.SZ,601788.SH,20201130,2.177
399975.SZ,601878.SH,20201130,1.73
399975.SZ,601881.SH,20201130,0.965
399975.SZ,601901.SH,20201130,2.155
399975.SZ,601990.SH,20201130,1.116
399975.SZ,603093.SH,20201130,0.085
399975.SZ,000166.SZ,20201231,2.657
399975.SZ,000686.SZ,20201231,0.77
399975.SZ,000712.SZ,20201231,0.395
399975.SZ,000728.SZ,20201231,1.31
399975.SZ,000750.SZ,20201231,1.247
399975.SZ,000776.SZ,20201231,2.69
399975.SZ,000783.SZ,20201231,1.815
399975.SZ,002500.SZ,20201231,1.076
399975.SZ,002670.SZ,20201231,0.891
399975.SZ,002673.SZ,20201231,0.991
399975.SZ,002736.SZ,20201231,2.196
399975.SZ,002797.SZ,20201231,1.634
399975.SZ,002926.SZ,20201231,0.914
399975.SZ,002939.SZ,20201231,0.669
399975.SZ,002945.SZ,20201231,0.227
399975.SZ,002961.SZ,20201231,0.083
399975.SZ,300059.SZ,20201231,11.925
399975.SZ,600030.SH,20201231,13.982
399975.SZ,600061.SH,20201231,1.305
399975.SZ,600095.SH,20201231,0.306
399975.SZ,600109.SH,20201231,2.198
399975.SZ,600155.SH,20201231,0.897
399975.SZ,600369.SH,20201231,0.998
399975.SZ,600621.SH,20201231,0.674
399975.SZ,600837.SH,20201231,5.545
399975.SZ,600864.SH,20201231,0.493
399975.SZ,600909.SH,20201231,0.97
399975.SZ,600918.SH,20201231,0.792
399975.SZ,600958.SH,20201231,2.712
399975.SZ,600999.SH,20201231,4.835
399975.SZ,601066.SH,20201231,2.246
399975.SZ,601099.SH,20201231,1.553
399975.SZ,601108.SH,20201231,1.774
399975.SZ,601162.SH,20201231,1.135
399975.SZ,601198.SH,20201231,1.025
399975.SZ,601211.SH,20201231,4.414
399975.SZ,601236.SH,20201231,0.754
399975.SZ,601375.SH,20201231,0.54
399975.SZ,601377.SH,20201231,2.596
399975.SZ,601456.SH,20201231,0.691
399975.SZ,601555.SH,20201231,1.709
399975.SZ,601688.SH,20201231,5.918
399975.SZ,601696.SH,20201231,0.472
399975.SZ,601788.SH,20201231,2.02
399975.SZ,601878.SH,20201231,1.543
399975.SZ,601881.SH,20201231,0.9
399975.SZ,601901.SH,20201231,2.383
399975.SZ,601990.SH,20201231,1.01
399975.SZ,603093.SH,20201231,0.119
399975.SZ,000166.SZ,20210129,2.487
399975.SZ,000686.SZ,20210129,0.733
399975.SZ,000712.SZ,20210129,0.436
399975.SZ,000728.SZ,20210129,1.245
399975.SZ,000750.SZ,20210129,1.161
399975.SZ,000776.SZ,20210129,2.768
399975.SZ,000783.SZ,20210129,1.764
399975.SZ,002500.SZ,20210129,0.99
399975.SZ,002670.SZ,20210129,0.66
399975.SZ,002673.SZ,20210129,1.043
399975.SZ,002736.SZ,20210129,2.169
399975.SZ,002797.SZ,20210129,1.399
399975.SZ,002926.SZ,20210129,0.783
399975.SZ,002939.SZ,20210129,0.644
399975.SZ,002945.SZ,20210129,0.215
399975.SZ,002961.SZ,20210129,0.079
399975.SZ,300059.SZ,20210129,14.296
399975.SZ,600030.SH,20210129,14.235
399975.SZ,600061.SH,20210129,1.279
399975.SZ,600095.SH,20210129,0.313
399975.SZ,600109.SH,20210129,2.029
399975.SZ,600155.SH,20210129,0.774
399975.SZ,600369.SH,20210129,0.967
399975.SZ,600621.SH,20210129,0.625
399975.SZ,600837.SH,20210129,5.581
399975.SZ,600864.SH,20210129,0.386
399975.SZ,600909.SH,20210129,0.862
399975.SZ,600918.SH,20210129,0.656
399975.SZ,600958.SH,20210129,2.501
399975.SZ,600999.SH,20210129,5.652
399975.SZ,601066.SH,20210129,2.262
399975.SZ,601099.SH,20210129,1.314
399975.SZ,601108.SH,20210129,1.623
399975.SZ,601162.SH,20210129,1.041
399975.SZ,601198.SH,20210129,0.909
399975.SZ,601211.SH,20210129,4.354
399975.SZ,601236.SH,20210129,0.642
399975.SZ,601375.SH,20210129,0.419
399975.SZ,601377.SH,20210129,2.605
399975.SZ,601456.SH,20210129,0.559
399975.SZ,601555.SH,20210129,1.601
399975.SZ,601688.SH,20210129,6.033
399975.SZ,601696.SH,20210129,0.408
399975.SZ,601788.SH,20210129,1.894
399975.SZ,601878.SH,20210129,1.41
399975.SZ,601881.SH,20210129,0.815
399975.SZ,601901.SH,20210129,2.356
399975.SZ,601990.SH,20210129,0.921
399975.SZ,603093.SH,20210129,0.102
399975.SZ,000166.SZ,20210226,2.687
399975.SZ,000686.SZ,20210226,0.772
399975.SZ,000712.SZ,20210226,0.488
399975.SZ,000728.SZ,20210226,1.299
399975.SZ,000750.SZ,20210226,1.107
399975.SZ,000776.SZ,20210226,2.942
399975.SZ,000783.SZ,20210226,1.742
399975.SZ,002500.SZ,20210226,0.98
399975.SZ,002670.SZ,20210226,0.704
399975.SZ,002673.SZ,20210226,1.049
399975.SZ,002736.SZ,20210226,2.183
399975.SZ,002797.SZ,20210226,1.448
399975.SZ,002926.SZ,20210226,0.824
399975.SZ,002939.SZ,20210226,0.641
399975.SZ,002945.SZ,20210226,0.212
399975.SZ,002961.SZ,20210226,0.088
399975.SZ,300059.SZ,20210226,12.998
399975.SZ,600030.SH,20210226,14.413
399975.SZ,600061.SH,20210226,1.285
399975.SZ,600095.SH,20210226,0.218
399975.SZ,600109.SH,20210226,1.938
399975.SZ,600155.SH,20210226,0.872
399975.SZ,600369.SH,20210226,0.992
399975.SZ,600621.SH,20210226,0.568
399975.SZ,600837.SH,20210226,5.798
399975.SZ,600864.SH,20210226,0.4
399975.SZ,600909.SH,20210226,0.909
399975.SZ,600918.SH,20210226,0.66
399975.SZ,600958.SH,20210226,2.487
399975.SZ,600999.SH,20210226,5.019
399975.SZ,601066.SH,20210226,2.101
399975.SZ,601099.SH,20210226,1.414
399975.SZ,601108.SH,20210226,1.752
399975.SZ,601162.SH,20210226,1.074
399975.SZ,601198.SH,20210226,0.982
399975.SZ,601211.SH,20210226,4.665
399975.SZ,601236.SH,20210226,0.652
399975.SZ,601375.SH,20210226,0.396
399975.SZ,601377.SH,20210226,3.017
399975.SZ,601456.SH,20210226,0.537
399975.SZ,601555.SH,20210226,1.65
399975.SZ,601688.SH,20210226,6.275
399975.SZ,601696.SH,20210226,0.352
399975.SZ,601788.SH,20210226,1.868
399975.SZ,601878.SH,20210226,1.411
399975.SZ,601881.SH,20210226,0.862
399975.SZ,601901.SH,20210226,2.198
