ts_code,trade_date,trade_dt,close,volume,range_low_120,range_high_120,trading_range_flag,trend_slope_60,volume_trend_20,weekly_trend_26,phase,spring,sos,accumulation_score,future_return_5d,future_return_10d,future_return_20d,spring_success_10d,meta_score,score_bucket
300759.SZ,20200422,2020-04-22,28.25,37884.55,19.48,29.51,0,0.1241543971348986,-0.0303248789561622,0.2033014769765422,E,0,0,20.0,-0.0092035398230089,-0.047079646017699,-0.0683185840707965,0,-0.0351304252245569,6
300759.SZ,20200423,2020-04-23,28.17,42137.28,19.48,29.51,0,0.1223107569721115,-0.114927455238829,0.2033014769765422,E,0,0,20.0,-0.0216542421015265,-0.0273340433084843,0.017749378771743,0,-0.022236510330811452,6
300759.SZ,20200424,2020-04-24,27.74,33810.64,19.48,29.51,0,0.0563594821020563,-0.1916889489510902,0.127184071515644,B,0,0,20.0,0.0,0.0219899062725308,-0.0118961788031722,0,-0.005750889640958434,7
300759.SZ,20200427,2020-04-27,28.68,44197.1,19.48,29.51,0,0.138095238095238,-0.1846715929123839,0.127184071515644,E,0,0,20.0,-0.0303347280334728,-0.0275453277545327,-0.0327754532775453,0,-0.012895735683282235,7
300759.SZ,20200428,2020-04-28,30.03,49079.62,19.48,30.2,0,0.233771569433032,-0.2265036369630039,0.127184071515644,E,0,0,20.0,-0.0775890775890776,-0.0905760905760906,-0.0043290043290044,0,-0.013713063031893617,7
300759.SZ,20200429,2020-04-29,27.99,52965.75,19.48,30.49,0,0.1594863297431648,-0.2115703427068556,0.127184071515644,E,0,0,20.0,-0.0382279385494818,0.022508038585209,0.144694533762058,0,-0.010432829286130325,7
300759.SZ,20200430,2020-04-30,27.56,57657.54,19.48,30.49,0,0.1863969005596211,-0.1644101554277165,0.2700460829493087,E,0,0,19.97,-0.0058055152394774,0.0275761973875181,0.1531204644412191,0,-0.01969280587433277,7
300759.SZ,20200506,2020-05-06,27.74,61106.35,19.48,30.49,0,0.1458075175547293,-0.1022877307226947,0.2700460829493087,E,0,0,18.37,0.0219899062725308,0.0281182408074982,0.1878154289834175,0,-0.033772311584184166,6
300759.SZ,20200507,2020-05-07,27.81,39030.49,19.48,30.49,0,0.1679966400671986,-0.089198212609399,0.2700460829493087,E,0,0,19.46,0.0028766630708378,0.0230133045667026,0.2049622437971952,0,-0.03212881499154543,6
300759.SZ,20200508,2020-05-08,27.7,46867.82,19.48,30.49,0,0.0948616600790512,-0.0806751363429695,0.1389802631578947,B,0,0,17.53,-0.0140794223826714,-0.0425992779783392,0.2000000000000001,0,-0.0372982030295191,6
300759.SZ,20200511,2020-05-11,26.92,81877.15,19.48,30.49,0,0.0661386138613862,-0.0157768045397354,0.1389802631578947,B,0,0,14.73,0.063150074294205,-0.0222882615156018,0.214338781575037,0,-0.05848129408796222,5
300759.SZ,20200512,2020-05-12,27.4,71939.81,19.48,30.49,0,0.0795902285263987,-0.0156090048075342,0.1389802631578947,B,0,0,15.47,0.0335766423357664,0.0463503649635037,0.2299270072992703,0,-0.05593081549431269,5
300759.SZ,20200513,2020-05-13,28.35,89203.63,19.48,30.49,0,0.1267885532591415,0.0359317298811601,0.1389802631578947,E,0,0,17.78,0.0059964726631391,-0.0331569664902998,0.1904761904761904,0,-0.05604945984810316,5
300759.SZ,20200514,2020-05-14,27.89,56673.63,19.48,30.49,0,0.062071591774562,0.0615724953336491,0.1389802631578947,B,0,0,15.13,0.0200788813194692,-0.0053782717820007,0.1979204015776261,0,-0.0679075946578586,5
300759.SZ,20200515,2020-05-15,27.31,55925.47,19.48,30.49,0,-0.0040116703136398,0.0815259046716549,0.1532939189189188,B,0,0,12.27,-0.0289271329183449,0.0948370560234346,0.328817283046503,0,-0.07982166427691008,4
300759.SZ,20200518,2020-05-18,28.62,72798.49,19.48,30.49,0,0.0580406654343808,0.1763255606372666,0.1532939189189188,B,0,0,10.12,-0.0803633822501747,0.1194968553459119,0.2501747030048917,0,-0.109130879492299,3
300759.SZ,20200519,2020-05-19,28.32,55836.53,19.48,30.49,0,0.0520059435364042,0.2436844180418,0.1532939189189188,B,0,0,9.1,0.0123587570621468,0.1221751412429379,0.2697740112994351,0,-0.12376919864862604,3
300759.SZ,20200520,2020-05-20,28.52,64230.04,19.48,30.49,0,0.076632691581729,0.2960441133690699,0.1532939189189188,B,0,0,8.37,-0.0389200561009817,0.1553295932678822,0.2990883590462831,0,-0.13702722352851937,3
300759.SZ,20200521,2020-05-21,28.45,54487.94,19.48,30.49,0,0.0735849056603772,0.3489698510812427,0.1532939189189188,B,0,0,7.12,-0.0249560632688927,0.1778558875219682,0.2586994727592269,0,-0.1508236347070544,2
300759.SZ,20200522,2020-05-22,26.52,65574.99,19.48,30.49,0,-0.0063694267515924,0.441071583637066,0.1357601713062097,B,0,0,0.0,0.1274509803921568,0.253393665158371,0.42684766214178,0,-0.19317829308529297,1
300759.SZ,20200525,2020-05-25,26.32,41771.65,19.48,30.49,0,-0.0131233595800525,0.4375430099483286,0.1357601713062097,B,0,0,0.0,0.2173252279635258,0.2420212765957445,0.4380699088145896,0,-0.1921432884796424,1
300759.SZ,20200526,2020-05-26,28.67,77302.61,19.48,30.49,0,0.0993098159509204,0.5472850082600194,0.1357601713062097,B,0,0,0.0,0.1084757586327171,0.175444715730729,0.3697244506452739,0,-0.2170632480947895,0
300759.SZ,20200527,2020-05-27,27.41,54135.42,19.48,30.49,0,0.0461832061068703,0.6542130890688194,0.1357601713062097,B,0,0,0.0,0.2021160160525357,0.2313024443633711,0.405691353520613,0,-0.2292299087069809,0
300759.SZ,20200528,2020-05-28,27.74,58956.61,19.48,30.49,0,0.118548387096774,0.668218784330668,0.1357601713062097,B,0,0,0.0,0.2080028839221341,0.204397981254506,0.4974765681326605,0,-0.23673066301583412,0
300759.SZ,20200529,2020-05-29,29.9,86758.55,19.48,30.49,0,0.1253293187805795,0.7694572830278616,0.3740808823529409,E,0,0,0.0,0.1117056856187292,0.2137123745819398,0.4153846153846154,0,-0.25250066376312297,0
300759.SZ,20200601,2020-06-01,32.04,88528.42,19.48,32.52,0,0.1932960893854747,0.790364597477142,0.3740808823529409,E,0,0,5.98,0.0202871410736578,0.1167290886392011,0.3049313358302123,0,-0.23180442825911535,0
300759.SZ,20200602,2020-06-02,31.78,50254.45,19.48,32.69,0,0.1489515545914679,0.7123847713340516,0.3740808823529409,E,0,0,5.93,0.0604153555695405,0.131529263687854,0.2721837633731907,0,-0.21698585112353824,0
300759.SZ,20200603,2020-06-03,32.95,67257.19,19.81,33.69,0,0.1211296359305886,0.6495003200150358,0.3740808823529409,E,0,0,5.77,0.0242792109256448,0.12443095599393,0.3499241274658571,0,-0.20620560571994548,1
300759.SZ,20200604,2020-06-04,33.51,32136.33,20.13,33.76,0,0.1355472721111486,0.6208726961922144,0.3740808823529409,E,0,0,3.96,-0.0029841838257237,0.0686362279916443,0.3008057296329456,0,-0.21171309023852036,0
300759.SZ,20200605,2020-06-05,33.24,27366.23,20.13,33.76,0,0.1708348009862628,0.5783838496979528,0.6135922330097088,E,0,0,2.07,0.0917569193742477,0.1383874849578821,0.2948255114320095,0,-0.21707144859481448,0
300759.SZ,20200608,2020-06-08,32.69,42472.17,20.13,33.91,0,0.1583982990786676,0.4414884531220677,0.6135922330097088,E,0,0,6.17,0.0945243193637199,0.1578464362190272,0.3104925053533192,0,-0.17568253417004873,1
300759.SZ,20200609,2020-06-09,33.7,37802.94,20.13,34.29,0,0.2616997379258705,0.3694517747347461,0.6135922330097088,E,0,0,2.12,0.0670623145400592,0.1652818991097921,0.2916913946587536,0,-0.19209292809578446,1
300759.SZ,20200610,2020-06-10,33.75,26645.95,20.13,34.37,0,0.2842465753424656,0.2233958764785479,0.6135922330097088,E,0,0,1.29,0.0977777777777777,0.1416296296296297,0.3131851851851852,0,-0.1757618332249525,1
300759.SZ,20200611,2020-06-11,33.41,30167.33,20.13,34.62,0,0.2800766283524902,0.1600533692336858,0.6135922330097088,E,0,0,0.0,0.0718347800059864,0.2433403172702783,0.3582759652798566,0,-0.17213679434186613,1
300759.SZ,20200612,2020-06-12,36.29,52095.78,20.43,36.68,0,0.5449127288207749,0.1454512677192356,0.7166508987701039,E,0,0,0.0,0.0427114907688068,0.1661614769909065,0.2207219619729952,0,-0.18965702549925753,1
300759.SZ,20200615,2020-06-15,35.78,48026.47,20.45,37.04,0,0.5789938217122683,0.0668147054883567,0.7166508987701039,E,0,0,0.0,0.0578535494689771,0.1685299049748463,0.2275013974287312,0,-0.1803379487018226,1
300759.SZ,20200616,2020-06-16,35.96,32888.96,20.45,37.04,0,0.616906474820144,0.0089296575129396,0.7166508987701039,E,0,0,0.0,0.0920467185761957,0.1243047830923247,0.2550055617352613,0,-0.1744331763373978,1
300759.SZ,20200617,2020-06-17,37.05,39140.11,20.45,37.89,0,0.6886964448495896,-0.0494778527902117,0.7166508987701039,E,0,0,0.0,0.0399460188933873,0.2005398110661269,0.3101214574898785,0,-0.17097242255328302,1
300759.SZ,20200618,2020-06-18,35.81,34513.29,20.45,37.89,0,0.5796206440229379,-0.088989921613815,0.7166508987701039,E,0,0,0.0,0.1600111700642277,0.2172577492320582,0.2792516056967327,0,-0.15689195422724367,2
300759.SZ,20200619,2020-06-19,37.84,45398.44,20.45,37.9,0,0.8027632205812294,-0.1408877249410258,0.7608189855746861,E,0,0,2.32,0.1183932346723044,0.1374207188160674,0.2367864693446086,0,-0.15446781673671128,2
300759.SZ,20200622,2020-06-22,37.85,43942.57,20.45,39.17,0,0.7596466759646676,-0.1419153051193877,0.7608189855746861,E,0,0,0.35,0.1046235138705415,0.1318361955085865,0.2459709379128136,0,-0.16062593905938763,2
300759.SZ,20200623,2020-06-23,39.27,37374.33,20.45,39.5,0,0.6597633136094676,-0.2017130394858647,0.7608189855746861,E,0,0,1.49,0.0295390883626176,0.108479755538579,0.2742551566080977,0,-0.1386599989793914,2
300759.SZ,20200624,2020-06-24,38.53,35936.22,20.45,39.5,0,0.5498793242156075,-0.230576377114982,0.7301302200269422,E,0,0,4.43,0.1544251232805604,0.1502725149234363,0.2408512847132105,0,-0.11191166948542391,3
300759.SZ,20200629,2020-06-29,41.54,41048.73,20.45,41.67,0,0.6702854845195012,-0.2548133106851813,0.7301302200269422,E,0,0,2.8,0.0493500240731825,0.0924410207029369,0.1186807896003852,0,-0.12510381043774765,3
300759.SZ,20200630,2020-06-30,42.32,31034.37,20.45,43.3,0,0.7322963569381908,-0.3221187363297678,0.7301302200269422,E,0,0,1.34,0.0170132325141776,0.0467863894139886,0.1294896030245746,0,-0.12663148419337397,3
300759.SZ,20200701,2020-07-01,41.81,41514.95,20.45,43.3,0,0.6383228840125392,-0.3776530415328422,0.7301302200269422,E,0,0,1.53,0.0246352547237502,0.0504663955991389,0.1595312126285575,0,-0.11034123804388753,3
300759.SZ,20200702,2020-07-02,40.43,59402.2,20.45,43.3,0,0.6018225039619651,-0.3668500319318115,0.7301302200269422,E,0,0,1.47,0.0766757358397229,0.1162503091763542,0.1523621073460301,0,-0.10954208209719678,3
300759.SZ,20200703,2020-07-03,44.48,58878.01,20.45,44.48,0,0.7587979438513246,-0.376443184722306,0.9406631762652702,E,0,0,1.82,-0.0035971223021582,0.0912769784172662,0.0161870503597123,0,-0.1180932804888979,3
300759.SZ,20200706,2020-07-06,43.59,65370.67,20.45,44.71,0,0.7229249011857708,-0.3469479022095058,0.9406631762652702,E,0,0,1.22,0.0410644643266804,0.050929112181693,0.0389997705895845,0,-0.1227699269054657,3
300759.SZ,20200707,2020-07-07,43.04,67832.64,20.45,44.71,0,0.6433753340969834,-0.3044887470394013,0.9406631762652702,E,0,0,0.43,0.0292750929368028,0.0873605947955389,0.0552973977695168,0,-0.12706732128496,3
300759.SZ,20200708,2020-07-08,42.84,34805.74,20.48,44.71,0,0.6839622641509435,-0.2882230814547564,0.9406631762652702,E,0,0,0.65,0.0252100840336133,0.1008403361344536,0.0648926237161529,0,-0.13147877605040284,3
300759.SZ,20200709,2020-07-09,43.53,52629.65,20.48,44.71,0,0.6015452538631347,-0.2550518799794101,0.9406631762652702,E,0,0,0.43,0.0367562600505397,0.1495520330806339,0.0473236848150702,0,-0.1314065270720615,3
300759.SZ,20200710,2020-07-10,44.32,43951.79,20.73,45.66,0,0.6806977626090254,-0.1978335319353268,1.1226053639846745,E,0,0,0.15,0.0952166064981949,0.0787454873646209,-0.0410649819494585,0,-0.1472821030892777,2
300759.SZ,20200713,2020-07-13,45.38,55190.65,20.73,46.1,0,0.6696100073583517,-0.1553854487907848,1.1226053639846745,E,0,0,0.0,0.009475539885412,0.0240193918025561,-0.0652269722344645,0,-0.15358202777944394,2
300759.SZ,20200714,2020-07-14,44.3,43363.31,20.73,46.43,0,0.5703651187522154,-0.1604452327202675,1.1226053639846745,E,0,0,0.0,0.0564334085778781,0.0790067720090292,-0.0444695259593679,0,-0.14542846922771352,2
300759.SZ,20200715,2020-07-15,43.92,49773.83,20.73,46.43,0,0.5702538434036468,-0.1392127349625299,1.1226053639846745,E,0,0,0.07,0.0737704918032786,0.1038251366120217,-0.075136612021858,0,-0.1482832677792727,2
300759.SZ,20200716,2020-07-16,45.13,114107.37,20.73,48.32,0,0.6146690518783544,-0.0420183265689796,1.1226053639846745,E,0,0,0.0,0.1087968092178151,0.0323509860403279,-0.1207622424108132,0,-0.16658447389922684,2
300759.SZ,20200717,2020-07-17,48.54,85708.61,20.73,49.14,0,0.752346570397112,0.0276268455737647,1.2576744186046511,E,0,0,0.0,-0.0150391429748659,-0.068809229501442,-0.1722290894107951,0,-0.18733842922558847,1
300759.SZ,20200720,2020-07-20,45.81,80922.29,20.73,49.14,0,0.592837273991655,0.0949802295834623,1.2576744186046511,E,0,0,0.0,0.0144073346430908,-0.0113512333551627,-0.1176598995852433,0,-0.18561573078088844,1
300759.SZ,20200721,2020-07-21,46.8,52304.34,20.73,49.14,0,0.6421052631578947,0.1247648027374981,1.2576744186046511,E,0,0,0.0,0.0213675213675212,-0.0294871794871793,-0.1194444444444443,0,-0.19377565406359742,1
300759.SZ,20200722,2020-07-22,47.16,34345.69,20.73,49.14,0,0.6693805309734513,0.1124274590198122,1.2576744186046511,E,0,0,0.0,0.0279898218829517,-0.0326547921967769,-0.1503392705682781,0,-0.19394654512716394,1
300759.SZ,20200723,2020-07-23,50.04,52788.15,20.73,50.7,0,0.7763578274760381,0.1763590690990464,1.2576744186046511,E,0,0,0.0,-0.0689448441247001,-0.0889288569144683,-0.2038369304556354,0,-0.21155278991475468,0
300759.SZ,20200724,2020-07-24,47.81,46323.44,20.73,50.7,0,0.7235039653929345,0.2110079945091785,0.9442862952419684,E,0,0,0.0,-0.054591089730182,-0.1110646308303702,-0.1280066931604268,0,-0.2128413012203025,0
300759.SZ,20200727,2020-07-27,46.47,38757.41,20.73,50.7,0,0.6202928870292888,0.2325641708961356,0.9442862952419684,E,0,0,0.0,-0.0253927264902087,-0.0871530019367333,-0.1194318915429308,0,-0.2084056176068991,1
300759.SZ,20200728,2020-07-28,47.8,34185.66,20.73,50.7,0,0.5917415917415916,0.3176735791990777,0.9442862952419684,E,0,0,0.0,-0.0497907949790794,-0.1144351464435146,-0.1129707112970711,0,-0.21911248527187252,0
300759.SZ,20200729,2020-07-29,48.48,30581.51,20.73,50.7,0,0.7320471596998928,0.3816809710701083,0.9442862952419684,E,0,0,0.0,-0.0589933993399339,-0.1621287128712871,-0.0831270627062704,0,-0.23921206696440955,0
300759.SZ,20200730,2020-07-30,46.59,45450.21,20.73,50.7,0,0.6904934687953559,0.3486960652301558,0.9442862952419684,E,0,0,0.0,-0.0214638334406525,-0.1483150890749088,-0.0231809401159047,0,-0.23114406137578755,0
300759.SZ,20200731,2020-07-31,45.2,88738.23,20.73,50.7,0,0.6294160057678444,0.4002903763415668,0.7936507936507937,E,0,0,0.0,-0.0597345132743363,-0.1110619469026549,0.0473451327433629,0,-0.2343752468357519,0
300759.SZ,20200803,2020-08-03,45.29,54846.44,20.73,50.7,0,0.6285508809780656,0.3316253915129716,0.7936507936507937,E,0,0,0.0,-0.0633693972179288,-0.107529255906381,0.0472510487966437,0,-0.22395731684248754,0
300759.SZ,20200804,2020-08-04,45.42,42382.67,20.73,50.7,0,0.6397111913357403,0.2405900137504195,0.7936507936507937,E,0,0,0.0,-0.0680317040951123,-0.0926904447380009,0.049977983267283,0,-0.2110618317251029,0
300759.SZ,20200805,2020-08-05,45.62,29901.15,20.73,50.7,0,0.6946508172362553,0.2459224997994371,0.7936507936507937,E,0,0,0.0,-0.1096010521701008,-0.1216571679088118,0.0480052608505043,0,-0.21595715742037427,0
300759.SZ,20200806,2020-08-06,45.59,36872.94,20.73,50.7,0,0.6638686131386864,0.2069652569342426,0.7936507936507937,E,0,0,0.0,-0.1296336915990349,-0.1261241500329019,0.0673393288001753,0,-0.20779076328573506,1
300759.SZ,20200807,2020-08-07,42.5,105524.04,20.73,50.7,0,0.4991181657848325,0.252374710817457,0.7849643007139857,E,0,0,0.0,-0.0545882352941176,-0.0190588235294117,0.0896470588235294,0,-0.20236899421498486,1
300759.SZ,20200810,2020-08-10,42.42,71243.44,20.73,50.7,0,0.5209752599498028,0.2357773290338201,0.7849643007139857,E,0,0,0.0,-0.0471475719000471,-0.0353606789250353,0.0346534653465346,0,-0.20149406049453822,1
300759.SZ,20200811,2020-08-11,42.33,39104.84,20.73,50.7,0,0.5499816916880265,0.2429387078948581,0.7849643007139857,E,0,0,0.0,-0.0264587762815968,0.0016536735175998,0.0389794472005669,0,-0.20473394282386642,1
300759.SZ,20200812,2020-08-12,40.62,58214.83,20.73,50.7,0,0.4192872117400417,0.2497977932942539,0.7849643007139857,E,0,0,0.0,-0.0135401280157557,0.0942885278188085,0.0497291974396849,0,-0.19603553832485274,1
300759.SZ,20200813,2020-08-13,39.68,40745.84,20.73,50.7,0,0.4011299435028248,0.0740878243981084,0.7849643007139857,E,0,0,0.0,0.0040322580645162,0.1469254032258065,0.0355342741935484,0,-0.16818933348706683,1
300759.SZ,20200814,2020-08-14,40.18,43553.04,20.73,50.7,0,0.4088359046283309,-0.0143900322964395,0.5300837776085299,E,0,0,0.0,0.0375808860129416,0.1781981085116974,0.0370831259333002,0,-0.15542223819337128,2
300759.SZ,20200817,2020-08-17,40.42,41548.22,20.73,50.7,0,0.4207381370826011,-0.0926075558178514,0.5300837776085299,E,0,0,4.84,0.0123701138050469,0.1734289955467589,0.0356259277585353,0,-0.12111591229856311,3
300759.SZ,20200818,2020-08-18,41.21,37051.41,20.73,50.7,0,0.553921568627451,-0.1122582209442497,0.5300837776085299,E,0,0,9.04,0.0288764862897354,0.1572433875272991,0.0211113807328318,0,-0.1077661669563032,4
300759.SZ,20200819,2020-08-19,40.07,28130.8,20.73,50.7,0,0.5224164133738602,-0.1101350785100985,0.5300837776085299,E,0,0,9.89,0.1093087097579237,0.1931619665585227,0.0534065385575244,0,-0.1016308610890357,4
300759.SZ,20200820,2020-08-20,39.84,20945.89,20.73,50.7,0,0.3896058597837462,-0.1515176714708381,0.5300837776085299,E,0,0,12.8,0.1423192771084336,0.2213855421686745,0.0491967871485943,0,-0.0714325663691374,5
300759.SZ,20200821,2020-08-21,41.69,52250.94,20.73,50.7,0,0.5209777453484128,-0.1541145237009356,0.5732075471698113,E,0,0,20.47,0.1355241065003598,0.1108179419525066,0.0026385224274405,0,-0.0437437522798248,6
300759.SZ,20200824,2020-08-24,40.92,36169.36,20.73,50.7,0,0.4751261715933672,-0.1547005044909127,0.5732075471698113,E,0,0,20.49,0.1590909090909089,0.0725806451612902,0.0031769305962854,0,-0.04014420380782079,6
300759.SZ,20200825,2020-08-25,42.4,46635.96,20.73,50.7,0,0.4180602006688962,-0.145900918252145,0.5732075471698113,E,0,0,20.23,0.1247641509433961,0.0372641509433961,-0.0349056603773584,0,-0.03847836747968707,6
300759.SZ,20200826,2020-08-26,44.45,63662.85,20.73,50.7,0,0.3873283395755307,-0.1073804890519172,0.5732075471698113,E,0,0,20.0,0.0755905511811023,-0.0407199100112486,-0.0373453318335208,0,-0.04310995680938587,6
300759.SZ,20200827,2020-08-27,45.51,65750.46,20.73,50.7,0,0.4320327249842668,-0.0772554609822793,0.5732075471698113,E,0,0,20.0,0.0692155570204351,-0.0971215117556579,-0.052515930564711,0,-0.05098136960690747,5
300759.SZ,20200828,2020-08-28,47.34,56837.8,20.73,50.7,0,0.4367223065250378,-0.1304755173830567,0.9088709677419357,E,0,0,20.0,-0.0217574989438107,-0.1197718631178708,-0.091254752851711,0,-0.04330592197080406,6
300759.SZ,20200831,2020-08-31,47.43,49382.97,20.73,50.7,0,0.4153983885407342,-0.1271431638203323,0.9088709677419357,E,0,0,20.09,-0.0746363061353573,-0.1174362218005481,-0.1009909340080117,0,-0.04178531947316176,6
300759.SZ,20200901,2020-09-01,47.69,35901.17,20.73,50.7,0,0.434717208182912,-0.1125914563064518,0.9088709677419357,E,0,0,20.23,-0.0777940868106521,-0.1176347242608513,-0.0851331516041097,0,-0.04474128897992869,6
300759.SZ,20200902,2020-09-02,47.81,35048.62,20.73,50.7,0,0.4625267665952892,-0.1037646745317361,0.9088709677419357,E,0,0,20.1,-0.1081363731436938,-0.1171303074670571,-0.0629575402635432,0,-0.04877163635306879,6
300759.SZ,20200903,2020-09-03,48.66,48111.95,20.73,50.77,0,0.4439169139465873,-0.079850640411372,0.9088709677419357,E,0,0,20.0,-0.1555692560624741,-0.1409782161939992,-0.0624743115495273,0,-0.05147506005886898,5
300759.SZ,20200904,2020-09-04,46.31,65755.26,20.73,50.77,0,0.3721481481481481,-0.1657852286555838,0.5692985428668249,E,0,0,20.85,-0.1001943424746275,-0.0973871733966746,0.0194342474627509,0,-0.029063779020134402,6
300759.SZ,20200907,2020-09-07,43.89,44888.9,20.73,50.77,0,0.3136785393594734,-0.2007077228089853,0.5692985428668249,E,0,0,20.99,-0.0462519936204146,-0.0647072226019594,0.0991114149008887,0,-0.018767088323682343,7
300759.SZ,20200908,2020-09-08,43.98,31342.77,20.73,50.77,0,0.2119041058142738,-0.2045514946409804,0.5692985428668249,E,0,0,18.92,-0.0432014552069122,-0.0695770804911322,0.1018644838562983,0,-0.020615851563380767,7
300759.SZ,20200909,2020-09-09,42.64,29871.54,20.73,50.77,0,0.1917272219116825,-0.235241830615103,0.5692985428668249,E,0,0,20.17,-0.0100844277673546,0.0035178236397748,0.1313320825515946,0,-0.008442649619300045,7
300759.SZ,20200910,2020-09-10,41.09,40184.47,20.73,50.77,0,0.1426585094549499,-0.1832815994563146,0.5692985428668249,E,0,0,15.71,0.017279143343879,0.049403747870528,0.1669505962521293,0,-0.03418499233512449,6
300759.SZ,20200911,2020-09-11,41.67,24319.2,20.73,50.77,0,0.1246963562753038,-0.1684826176465019,0.596551724137931,E,0,0,12.16,0.0031197504199662,0.0323974082073434,0.1142308615310774,0,-0.052241154795761725,5
300759.SZ,20200914,2020-09-14,41.86,34382.22,20.73,50.77,0,0.1689472214465233,-0.1425823639651809,0.596551724137931,E,0,0,7.59,-0.0193502150023889,0.0186335403726707,0.1225513616817965,0,-0.08153526955866622,4
300759.SZ,20200915,2020-09-15,42.08,24526.44,20.73,50.77,0,0.1120507399577166,-0.1420133612689511,0.596551724137931,B,0,0,3.83,-0.0275665399239543,0.0368346007604563,0.1383079847908745,0,-0.09556164628914962,4
300759.SZ,20200916,2020-09-16,42.21,23719.47,22.19,50.77,0,0.1151915455746366,-0.1410599288507608,0.596551724137931,B,0,0,4.7,0.0137408197109689,0.0613598673300164,0.138355839848377,0,-0.0917333157007231,4
300759.SZ,20200917,2020-09-17,41.8,20745.22,23.23,50.77,0,0.064425770308123,-0.111994663195297,0.596551724137931,B,0,0,2.63,0.0315789473684211,0.0913875598086124,0.1129186602870815,0,-0.10234274323014068,4
300759.SZ,20200918,2020-09-18,41.8,28477.43,23.66,50.77,0,0.0848689332987282,-0.1428842909410365,0.8438464931627698,B,0,0,3.0,0.0291866028708136,0.1294258373205743,0.1138755980861245,0,-0.09741873821954097,4
300759.SZ,20200921,2020-09-21,41.05,29560.78,23.66,50.77,0,-0.0117958594126144,-0.1475675931806984,0.8438464931627698,B,0,0,3.11,0.0387332521315468,0.1751522533495737,0.1965895249695493,0,-0.08898229184517953,4
300759.SZ,20200922,2020-09-22,40.92,26860.37,24.71,50.77,0,-0.0330812854442343,-0.1795592689423897,0.8438464931627698,B,0,0,3.4,0.0662267839687194,0.1842619745845553,0.2412023460410557,0,-0.08117140358644023,4
300759.SZ,20200923,2020-09-23,42.79,45650.43,24.71,50.77,0,0.0234393685721119,-0.2254951127350281,0.8438464931627698,B,0,0,3.8,0.0469735919607383,0.1273662070577239,0.1766767936433746,0,-0.07652029350863282,4
300759.SZ,20200924,2020-09-24,43.12,32494.48,24.71,50.77,0,0.0665347514222112,-0.2743139344825613,0.8438464931627698,B,0,0,4.51,0.0579777365491651,0.1120129870129871,0.148886827458256,0,-0.0689360345557384,5
300759.SZ,20200925,2020-09-25,43.02,39151.85,24.95,50.77,0,-0.032823741007194,-0.2686891662575894,0.729794933655006,B,0,0,4.92,0.097396559739656,0.0792654579265457,0.1385402138540212,0,-0.06040293373159404,5
300759.SZ,20200928,2020-09-28,42.64,27802.03,25.27,50.77,0,-0.0217939894471209,-0.2868952674601125,0.729794933655006,B,0,0,8.11,0.1313320825515946,0.1020168855534708,0.1439962476547842,0,-0.043057196472533116,6
300759.SZ,20200929,2020-09-29,43.63,30861.72,25.27,50.77,0,0.0137081784386619,-0.287330382651454,0.729794933655006,B,0,0,6.32,0.1107036442814577,0.0978684391473756,0.1301856520742608,0,-0.05428907578023767,5
300759.SZ,20200930,2020-09-30,44.8,28456.92,25.27,50.77,0,0.0457516339869279,-0.2979673377951098,0.7707509881422923,B,0,0,5.59,0.0767857142857144,0.0725446428571428,0.1058035714285714,0,-0.05860059514655341,5
300759.SZ,20201009,2020-10-09,45.62,32737.28,26.02,50.77,0,0.0480128646910176,-0.3218087787449505,0.7299962078119073,B,0,0,10.25,0.0510740903112671,0.0197281893906182,0.0561157387110917,0,-0.03264550389464325,6
300759.SZ,20201012,2020-10-12,47.21,50864.35,26.02,50.77,0,0.0652075812274368,-0.3089035027298081,0.7299962078119073,B,0,0,16.79,-0.0165219233213302,-0.0137682694344418,0.0493539504342299,0,-0.004254473542818542,7
300759.SZ,20201013,2020-10-13,48.24,29118.69,26.02,50.77,0,0.0630233583076245,-0.3062176236942671,0.7299962078119073,E,0,0,26.44,-0.0259121061359867,0.0182421227197344,0.005597014925373,0,0.04215577176463696,8
300759.SZ,20201014,2020-10-14,48.46,33685.57,26.02,50.77,0,0.0939051918735891,-0.2976493361384614,0.7299962078119073,E,0,0,26.47,-0.0115559224102352,0.0480808914568715,-0.0303342963268674,0,0.038709126992857716,8
300759.SZ,20201015,2020-10-15,48.24,23686.76,26.02,50.77,0,0.098360655737705,-0.2819414922919701,0.7299962078119073,B,0,0,26.59,-0.00393864013267,0.0437396351575456,-0.0109867330016584,0,0.0365889961877866,8
300759.SZ,20201016,2020-10-16,47.95,28322.32,26.02,50.77,0,0.0624861511189895,-0.2950671893034647,0.7310469314079424,E,0,0,26.86,-0.029822732012513,0.0331595411887382,0.0275286757038581,0,0.0425449567569382,8
300759.SZ,20201019,2020-10-19,46.43,36586.31,26.02,50.77,0,-0.0434693036670786,-0.2648189332245354,0.7310469314079424,B,0,0,26.62,0.0027999138488046,0.054921387034245,0.0738746500107689,0,0.044714122063564066,8
300759.SZ,20201020,2020-10-20,46.99,27595.12,26.02,50.77,0,0.0257585679982537,-0.2666128718640732,0.7310469314079424,B,0,0,26.76,0.0453287933602892,0.0380932113215577,0.0493722068525217,0,0.04050613832312165,8
